"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"326","hsa05016","Huntington disease - Homo sapiens (human)",1.14493696124135e-50,274,3.85843755938333e-48
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",3.37217718061376e-49,125,5.68211854933418e-47
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",1.40195620500773e-47,292,1.57486413695869e-45
"328","hsa05020","Prion disease - Homo sapiens (human)",2.74957103036357e-47,260,2.31651359308131e-45
"324","hsa05012","Parkinson disease - Homo sapiens (human)",3.53792446541092e-44,234,2.38456108968696e-42
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",6.2413241189214e-40,439,3.50554371346086e-38
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",2.65438568473849e-38,348,1.2778971082241e-36
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.51017872283292e-30,187,6.36162786993369e-29
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",2.95943580864657e-28,149,1.10814429723766e-26
"257","hsa04714","Thermogenesis - Homo sapiens (human)",3.94289255183065e-25,180,1.32875478996693e-23
"106","hsa03050","Proteasome - Homo sapiens (human)",2.94934320603959e-23,39,9.03571509486674e-22
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",3.88104180466783e-23,202,1.08992590681088e-21
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",1.14515074066675e-19,160,2.96858307388228e-18
"162","hsa04210","Apoptosis - Homo sapiens (human)",1.20380323972469e-18,131,2.89772636990871e-17
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",4.6505217000107e-17,107,1.0448172086024e-15
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",5.30968201937625e-17,93,1.11835177533112e-15
"302","hsa05131","Shigellosis - Homo sapiens (human)",4.43412701810109e-16,237,8.79000473588276e-15
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",5.94966617116423e-16,170,1.11390972204575e-14
"301","hsa05132","Salmonella infection - Homo sapiens (human)",1.67916027716734e-15,201,2.97830007055471e-14
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",2.1089176425789e-14,111,3.55352622774544e-13
"288","hsa05161","Hepatitis B - Homo sapiens (human)",2.83790932173496e-13,159,4.55416876868897e-12
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",4.60830105899617e-13,70,7.05907934946232e-12
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",5.24727696636247e-12,108,7.68840146810502e-11
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",9.22272999717821e-12,44,1.29502500377044e-10
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",1.08704644287953e-11,90,1.46533860500161e-10
"303","hsa05135","Yersinia infection - Homo sapiens (human)",4.25267755634402e-11,131,5.51212437110745e-10
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",1.02177305103505e-10,176,1.27532414147709e-09
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",1.7690155795727e-10,23,2.12913660827143e-09
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",3.22354678228409e-10,198,3.7459836745853e-09
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",8.71080275271932e-10,82,9.78513509222137e-09
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",1.31269980731863e-09,120,1.42703172602058e-08
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",2.71479529360047e-09,97,2.85901879357299e-08
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",3.33424928623708e-09,71,3.40497578624817e-08
"313","hsa05142","Chagas disease - Homo sapiens (human)",5.890791618566e-09,100,5.83881404546101e-08
"154","hsa04145","Phagosome - Homo sapiens (human)",8.20119136676265e-09,100,7.89657568742575e-08
"270","hsa05212","Pancreatic cancer - Homo sapiens (human)",1.22530424151711e-08,76,1.14702091497574e-07
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",1.51084487269312e-08,65,1.37609384350698e-07
