"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"326","hsa05016","Huntington disease - Homo sapiens (human)",6.25420384337956e-21,274,2.10766669521891e-18
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",1.09894720779567e-18,292,1.8517260451357e-16
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",2.20477856643082e-18,439,2.47670125629062e-16
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",5.49686851813169e-17,125,4.63111172652595e-15
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",6.03756437353421e-15,348,4.06931838776206e-13
"328","hsa05020","Prion disease - Homo sapiens (human)",1.73087408274368e-13,260,9.72174276474366e-12
"324","hsa05012","Parkinson disease - Homo sapiens (human)",7.02829707460492e-13,234,3.38362302020265e-11
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",8.44432804316063e-11,137,3.18494020556425e-09
"162","hsa04210","Apoptosis - Homo sapiens (human)",9.08025249162824e-11,131,3.18494020556425e-09
"257","hsa04714","Thermogenesis - Homo sapiens (human)",9.45086114410756e-11,180,3.18494020556425e-09
"301","hsa05132","Salmonella infection - Homo sapiens (human)",1.86185877450355e-10,201,5.70405824552452e-09
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",3.97441541739772e-10,107,1.11614832971919e-08
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",7.07616685549574e-10,187,1.75668937735938e-08
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",7.29781937181937e-10,149,1.75668937735938e-08
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",2.3820282542859e-08,160,5.35162347796233e-07
"303","hsa05135","Yersinia infection - Homo sapiens (human)",2.72124238312778e-08,131,5.7316167694629e-07
"302","hsa05131","Shigellosis - Homo sapiens (human)",1.29859535622617e-07,237,2.57427432381305e-06
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",1.61269973107403e-07,202,3.0193322742886e-06
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",1.72380255113906e-07,90,3.05748136702032e-06
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",2.363512485716e-07,80,3.98251853843145e-06
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",3.50067050015391e-07,93,5.61774265977079e-06
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",3.82957049076279e-07,44,5.86620570630482e-06
"154","hsa04145","Phagosome - Homo sapiens (human)",6.389170058704e-07,100,9.36152308601412e-06
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",1.7352622645561e-06,89,2.43659742981418e-05
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",2.18774741637325e-06,82,2.94908351727114e-05
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",2.96521480911159e-06,302,3.84337457950233e-05
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",5.20518958602917e-06,170,6.49684774256233e-05
"106","hsa03050","Proteasome - Homo sapiens (human)",5.54566281210656e-06,39,6.67460131314254e-05
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",5.85682861943772e-06,111,6.80603877500176e-05
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",6.21482899300082e-06,65,6.98132456880425e-05
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",1.32594870516309e-05,87,0.00014414345601289
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",2.9688930687389e-05,61,0.000312661551301565
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",3.78826615889825e-05,151,0.000386862331984458
"288","hsa05161","Hepatitis B - Homo sapiens (human)",4.2507557438212e-05,159,0.000421324907549336
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",4.74735777816774e-05,67,0.000457102734640722
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",4.94926149776459e-05,294,0.000462077384118693
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",5.07325317875123e-05,126,0.000462077384118693
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",5.5595067921178e-05,97,0.000493040470774657
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",6.87556025535875e-05,176,0.000594118924629718
"179","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)",8.12490748532116e-05,99,0.000684523455638308
"40","hsa00230","Purine metabolism - Homo sapiens (human)",9.03561974580659e-05,121,0.00074268386691142
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",9.26017626793921e-05,37,0.000743018905308455
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.000111492189745789,28,0.000873787626612345
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.000140078447801136,62,0.00106883441061909
"150","hsa04061","Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)",0.000142722695779998,96,0.00106883441061909
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.00014589498576215,31,0.00106883935221401
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.000149510606134533,52,0.00107202285675186
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.000166895386227048,71,0.0011717446908024
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",0.000181536895054009,23,0.00124852925782043
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.000245983651154593,70,0.00165792980878196
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",0.00026820196617892,97,0.00175974237989357
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.000274112052052899,186,0.00175974237989357
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.000276754736303736,92,0.00175974237989357
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",0.000286369190637023,72,0.00178715587490142
"201","hsa03320","PPAR signaling pathway - Homo sapiens (human)",0.000479042372977794,68,0.00293522326715485
