"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",2.82225572658549e-50,125,9.51100179859311e-48
"326","hsa05016","Huntington disease - Homo sapiens (human)",1.83913371644815e-45,274,3.09894031221514e-43
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",1.20575238716646e-43,292,1.35446184825032e-41
"328","hsa05020","Prion disease - Homo sapiens (human)",2.40041476264454e-43,260,2.02234943752803e-41
"324","hsa05012","Parkinson disease - Homo sapiens (human)",1.74749240669609e-37,234,1.17780988211316e-35
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",2.11835848407793e-32,348,1.1898113485571e-30
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",2.89603704128908e-31,439,1.39423497559203e-29
"106","hsa03050","Proteasome - Homo sapiens (human)",1.08203669192993e-27,39,4.55807956475483e-26
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",3.96553611726617e-27,149,1.48487296835411e-25
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",1.92674556430388e-25,202,6.43532734793568e-24
"257","hsa04714","Thermogenesis - Homo sapiens (human)",2.10055195333212e-25,180,6.43532734793568e-24
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",5.64891202887311e-23,187,1.5864027947752e-21
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",7.2198530979446e-14,107,1.87160807231333e-12
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",6.63010815112697e-13,170,1.59596174780699e-11
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",1.86024102137476e-12,111,4.17934149468864e-11
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",2.30382333877937e-12,44,4.85242790730404e-11
"302","hsa05131","Shigellosis - Homo sapiens (human)",6.0446741658001e-12,237,1.19826776110272e-10
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",8.20137725186311e-12,23,1.53548007437659e-10
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",4.16320203352034e-11,176,7.38420571208607e-10
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",1.05868354391181e-10,93,1.7838817714914e-09
"301","hsa05132","Salmonella infection - Homo sapiens (human)",1.71626560931326e-10,201,2.75419766827889e-09
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",2.6701119224598e-10,70,4.09012599031342e-09
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",2.80255576604201e-10,160,4.10635344850503e-09
"162","hsa04210","Apoptosis - Homo sapiens (human)",6.54113312720501e-10,131,9.18484109945037e-09
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",7.77469608230512e-10,120,1.04802903189473e-08
"154","hsa04145","Phagosome - Homo sapiens (human)",8.00576471306446e-09,100,1.03767027242412e-07
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",1.04361486924229e-08,108,1.30258596642463e-07
"288","hsa05161","Hepatitis B - Homo sapiens (human)",1.58012746342539e-08,159,1.90179626847984e-07
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",7.55878829105222e-08,65,8.7838332899469e-07
