"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",2.14841204097651e-46,125,7.24014857809085e-44
"328","hsa05020","Prion disease - Homo sapiens (human)",4.61255720233724e-34,260,7.77215888593825e-32
"324","hsa05012","Parkinson disease - Homo sapiens (human)",1.27024981356862e-31,234,1.42691395724209e-29
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",4.53090880670294e-30,292,3.22180242662883e-28
"326","hsa05016","Huntington disease - Homo sapiens (human)",4.78012229470152e-30,274,3.22180242662883e-28
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",6.30695966141387e-27,187,3.54240900982746e-25
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.39895666476547e-25,348,6.73497708608521e-24
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",2.24879614547246e-21,149,9.47305376280274e-20
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",3.71704925301336e-21,202,1.39182844251723e-19
"301","hsa05132","Salmonella infection - Homo sapiens (human)",7.4476952451593e-21,201,2.50987329761868e-19
"302","hsa05131","Shigellosis - Homo sapiens (human)",1.07767186949761e-20,237,3.30159472746086e-19
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",2.27642790605155e-20,439,6.39296836949478e-19
"257","hsa04714","Thermogenesis - Homo sapiens (human)",1.6556166178717e-18,180,4.29186769402125e-17
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",1.14538550121813e-17,160,2.75710652793222e-16
"154","hsa04145","Phagosome - Homo sapiens (human)",1.96532722504319e-16,100,4.41543516559703e-15
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",7.71904135178334e-16,93,1.62582308471937e-14
"162","hsa04210","Apoptosis - Homo sapiens (human)",2.87085902762822e-14,131,5.69105583712183e-13
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",2.44963128506765e-13,108,4.58625412815442e-12
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",6.69853883631644e-13,87,1.18810925675718e-11
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",1.00311302703355e-12,176,1.69024545055154e-11
"106","hsa03050","Proteasome - Homo sapiens (human)",1.41455901686562e-12,39,2.2700304223034e-11
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",8.71728804275469e-12,89,1.33533003200379e-10
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",1.97601351037749e-11,107,2.89528936085745e-10
"40","hsa00230","Purine metabolism - Homo sapiens (human)",2.39394442372736e-11,121,3.36149696165051e-10
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",3.27486075064901e-11,23,4.41451229187486e-10
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",6.05302781795166e-11,70,7.84565528711427e-10
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",3.32278826537326e-10,44,4.14733202011403e-09
"303","hsa05135","Yersinia infection - Homo sapiens (human)",6.99314889306927e-10,131,8.41675420344409e-09
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",7.90029942381072e-10,170,9.18069277870418e-09
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",3.03473839407696e-09,90,3.40902279601312e-08
"288","hsa05161","Hepatitis B - Homo sapiens (human)",8.38059592889826e-09,159,8.90312694268353e-08
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",8.45400777940276e-09,186,8.90312694268353e-08
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",1.86132409980062e-08,198,1.90080673222063e-07
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",1.96339191551045e-08,111,1.94606786919712e-07
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",3.99245895097083e-08,71,3.8441676185062e-07
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",1.55697804338736e-07,120,1.45750444617095e-06
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",1.9939809258218e-07,82,1.81613938378904e-06
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",2.76809586545636e-07,72,2.45486396489156e-06
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",4.14779945702372e-07,302,3.58412414619742e-06
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",6.05322464261968e-07,71,5.09984176140708e-06
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",9.59572162501895e-07,137,7.88721509178387e-06
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",1.01181810751531e-06,52,8.11863576744427e-06
"160","hsa04110","Cell cycle - Homo sapiens (human)",1.84184064871458e-06,137,1.44348906655073e-05
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",3.61289139374819e-06,41,2.76714636293896e-05
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",5.10386680146662e-06,67,3.82222913798722e-05
"227","hsa04974","Protein digestion and absorption - Homo sapiens (human)",8.59977195003368e-06,34,6.30026771122033e-05
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",8.80746144497264e-06,72,6.31513724884208e-05
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",1.1113668122979e-05,97,7.80272116134153e-05
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",1.32153067689498e-05,97,9.08889465537979e-05
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",2.06282192730633e-05,61,0.000139034197900447
"313","hsa05142","Chagas disease - Homo sapiens (human)",2.30139833072514e-05,100,0.00015207279165772
"305","hsa05134","Legionellosis - Homo sapiens (human)",2.40375673980486e-05,47,0.000155781927175815
"168","hsa04510","Focal adhesion - Homo sapiens (human)",3.0995467134444e-05,200,0.000197084385364295
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",3.15933520216601e-05,29,0.000197165919098138
"259","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)",4.00024776911815e-05,102,0.000245106090580512
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",4.26169433016945e-05,65,0.00025646267665484
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",5.56222096340334e-05,102,0.000328854116608233
"231","hsa04978","Mineral absorption - Homo sapiens (human)",6.35923440873455e-05,12,0.00036949344754199
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",7.19868837078233e-05,126,0.000411179318805703
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",8.66853376542748e-05,37,0.00048688264649151
"179","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)",9.60507643994058e-05,99,0.00053064110823934
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.000114498722814916,33,0.000622355961106882
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.000201850155544454,15,0.00107973813362668
"142","hsa04071","Sphingolipid signaling pathway - Homo sapiens (human)",0.000252235638337742,107,0.00132817828312218
"182","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)",0.000383408561657939,49,0.00198782592736501
"304","hsa05133","Pertussis - Homo sapiens (human)",0.000417116337955037,69,0.00212982130137648
