"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"326","hsa05016","Huntington disease - Homo sapiens (human)",2.86955984214891e-56,274,9.67041666804182e-54
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",1.92648937854512e-55,292,3.24613460284854e-53
"328","hsa05020","Prion disease - Homo sapiens (human)",3.33977566846944e-39,260,3.75168133424734e-37
"324","hsa05012","Parkinson disease - Homo sapiens (human)",6.53169790814663e-38,234,5.50295548761354e-36
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",4.25742833984546e-34,439,2.86950670105584e-32
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",1.09793553071571e-33,125,6.16673789751993e-32
"173","hsa04814","Motor proteins - Homo sapiens (human)",4.33568140211542e-25,101,2.08732090358985e-23
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",2.0841859302392e-23,348,8.77963323113262e-22
"257","hsa04714","Thermogenesis - Homo sapiens (human)",1.90110521577699e-14,180,7.11858286352052e-13
"106","hsa03050","Proteasome - Homo sapiens (human)",5.28808518094653e-14,39,1.78208470597898e-12
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",8.71571542690435e-14,29,2.67017827169706e-12
"44","hsa00270","Cysteine and methionine metabolism - Homo sapiens (human)",3.21367167462074e-11,51,9.02506128622657e-10
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",1.29864939324008e-10,111,3.36649881170696e-09
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",2.21734990475615e-10,23,5.33747798502016e-09
"160","hsa04110","Cell cycle - Homo sapiens (human)",5.03064968154403e-10,137,1.13021929512023e-08
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",2.13509782333715e-09,44,4.49704979040387e-08
"198","hsa04922","Glucagon signaling pathway - Homo sapiens (human)",8.23431951137817e-09,95,1.63233275019673e-07
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",1.65270257092824e-08,118,3.09422648001565e-07
"255","hsa04710","Circadian rhythm - Homo sapiens (human)",2.16705093080481e-08,33,3.84366401937484e-07
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",4.7130038195694e-08,187,7.94141143597444e-07
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",1.31493097059681e-07,80,2.11015112900535e-06
"301","hsa05132","Salmonella infection - Homo sapiens (human)",2.82087955357179e-07,201,4.32107458888043e-06
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",3.43424499887831e-07,108,5.03191549835648e-06
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",5.97639818023368e-07,119,8.39185911141146e-06
"154","hsa04145","Phagosome - Homo sapiens (human)",1.43318264336299e-06,100,1.9319302032533e-05
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",2.30093866325884e-06,41,2.98237049814703e-05
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",5.89066292310884e-06,67,7.35242001884326e-05
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",7.61108691715877e-06,56,9.16048675386609e-05
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",1.22472554810211e-05,149,0.000142321555072556
"196","hsa04911","Insulin secretion - Homo sapiens (human)",1.66882734257754e-05,70,0.000187464938149543
"211","hsa04918","Thyroid hormone synthesis - Homo sapiens (human)",2.75258486043685e-05,58,0.000299232612247489
"231","hsa04978","Mineral absorption - Homo sapiens (human)",2.86005957658797e-05,12,0.000301200024159421
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",3.98021155951073e-05,36,0.000406464028956096
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",4.92362990679579e-05,80,0.000488018611350053
"108","hsa03030","DNA replication - Homo sapiens (human)",8.50989485303406e-05,7,0.000819381304420708
"235","hsa04964","Proximal tubule bicarbonate reclamation - Homo sapiens (human)",0.00010168186139085,16,0.00095185520246435
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",0.00011977377407666,148,0.00109091248280633
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.000178667314913188,31,0.00158449697699327
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",0.000188761430751689,35,0.00163109236316203
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",0.000261161992811532,63,0.00220028978943716
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",0.000292417102201718,66,0.00240352593760924
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.000325718655168548,72,0.00261350444742383
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",0.000446125411837752,34,0.00342134947609772
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.000446704382635904,71,0.00342134947609772
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.000736004469370491,138,0.00549866951981981
"11","hsa00030","Pentose phosphate pathway - Homo sapiens (human)",0.000750560231192021,29,0.00549866951981981
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.000809587538472378,12,0.00565784754716745
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",0.00082184403979534,85,0.00565784754716745
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",0.000822654391131172,77,0.00565784754716745
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",0.000941685269649189,120,0.00634695871743553
"19","hsa00630","Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)",0.00102471587747262,30,0.00677116177859358
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.00109921256331695,24,0.0071237429584195
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",0.00157615579883059,202,0.01002197177747
"220","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)",0.00172062956224011,137,0.0107380030087948
"70","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)",0.0019726165301296,18,0.0120867594664304
"238","hsa04727","GABAergic synapse - Homo sapiens (human)",0.00264220043431405,53,0.0159003847564971
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.00293554469336426,75,0.017355764239715
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.00330830168068521,176,0.0192223735584641
"170","hsa04530","Tight junction - Homo sapiens (human)",0.00337214684565914,163,0.0192612455421547
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.00384322207809374,32,0.0215860973386265
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.00486541719976271,5,0.0263943996387323
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.00489244534106097,137,0.0263943996387323
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.0049342646208906,6,0.0263943996387323
"9","hsa00010","Glycolysis / Gluconeogenesis - Homo sapiens (human)",0.0054573453272276,65,0.0287363339886828
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.00763716571441493,186,0.0395873184803923
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",0.0077895404968466,93,0.0395873184803923
"40","hsa00230","Purine metabolism - Homo sapiens (human)",0.00787911403611831,121,0.0395873184803923
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.00798794556874384,11,0.0395873184803923
"218","hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)",0.00828098272731726,53,0.0404447996971872
"29","hsa00100","Steroid biosynthesis - Homo sapiens (human)",0.00901640811988255,17,0.0431763264683691
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.00909649608087302,28,0.0431763264683691
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.00981975559896531,10,0.0459619116229349
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.0105136888297743,15,0.0485357963785473
"83","hsa00670","One carbon pool by folate - Homo sapiens (human)",0.0115743367043199,19,0.0526863390374316
"105","hsa04122","Sulfur relay system - Homo sapiens (human)",0.0117254463733156,6,0.0526863390374316
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.0238701701638496,17,0.105845359805491
"251","hsa04360","Axon guidance - Homo sapiens (human)",0.0280006774960771,168,0.12203660413251
"25","hsa00920","Sulfur metabolism - Homo sapiens (human)",0.0282458608971388,10,0.12203660413251
"18","hsa00620","Pyruvate metabolism - Homo sapiens (human)",0.031228701220139,47,0.133216105204897
"48","hsa00220","Arginine biosynthesis - Homo sapiens (human)",0.031972868223522,16,0.134685707391586
"146","hsa04152","AMPK signaling pathway - Homo sapiens (human)",0.0373276471456328,111,0.15530144553183
"43","hsa00260","Glycine, serine and threonine metabolism - Homo sapiens (human)",0.0381761232653548,38,0.156894555371031
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.0391260442235462,85,0.158861167510061
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.0425193757596334,19,0.169799991237817
"94","hsa03022","Basal transcription factors - Homo sapiens (human)",0.042827890965028,4,0.169799991237817
"101","hsa03060","Protein export - Homo sapiens (human)",0.0448933001062129,1,0.175919094602253
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.0455856576125595,89,0.176578926614167
"17","hsa00520","Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)",0.0465345756902855,44,0.178206272813934
"13","hsa00051","Fructose and mannose metabolism - Homo sapiens (human)",0.049890033233656,32,0.188909451682495
"171","hsa04540","Gap junction - Homo sapiens (human)",0.0506625533108589,86,0.189703116286216
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.0581348450959673,128,0.21529058019056
"222","hsa04970","Salivary secretion - Homo sapiens (human)",0.059175299614644,63,0.216761695327555
"46","hsa00290","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)",0.0615934307684614,4,0.22319339966636
"26","hsa00061","Fatty acid biosynthesis - Homo sapiens (human)",0.0672682952125446,17,0.241163994538591
"60","hsa00480","Glutathione metabolism - Homo sapiens (human)",0.0683759316080748,54,0.242480425880182
"97","hsa00970","Aminoacyl-tRNA biosynthesis - Homo sapiens (human)",0.0690745426839688,7,0.242480425880182
"224","hsa04972","Pancreatic secretion - Homo sapiens (human)",0.0713592554343288,73,0.246589824077766
"45","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)",0.0717086135300327,48,0.246589824077766
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.073057739484014,70,0.248691497031442
"80","hsa00780","Biotin metabolism - Homo sapiens (human)",0.0750963496945581,1,0.253074698470661
"266","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)",0.0776832175877551,64,0.259200438881916
"330","hsa05030","Cocaine addiction - Homo sapiens (human)",0.0802634461754826,42,0.265184130991546
"226","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)",0.0913386456039291,41,0.298845859888583
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.0955243825976812,5,0.30953573976364
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",0.105378132979054,88,0.338213626799439
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.113370395376921,123,0.36043229473606
"21","hsa00650","Butanoate metabolism - Homo sapiens (human)",0.126046227290958,24,0.396986715860306
"349","hsa04934","Cushing syndrome - Homo sapiens (human)",0.146526865872812,132,0.457218090732756
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.15211382977331,59,0.469795824749421
"137","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)",0.153345818167467,103,0.469795824749421
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",0.169520678409314,179,0.514670888503953
"81","hsa00785","Lipoic acid metabolism - Homo sapiens (human)",0.173944165309236,3,0.523385568832256
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.18064872685056,92,0.538748857952555
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",0.194741656582913,40,0.575683669021419
"334","hsa05034","Alcoholism - Homo sapiens (human)",0.21010381741723,97,0.615695534518317
"85","hsa00860","Porphyrin metabolism - Homo sapiens (human)",0.232706548056017,32,0.671384362834216
"49","hsa00330","Arginine and proline metabolism - Homo sapiens (human)",0.233091900449861,49,0.671384362834216
"110","hsa03420","Nucleotide excision repair - Homo sapiens (human)",0.236707429722292,5,0.676020371325529
"213","hsa04928","Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)",0.243120113707113,78,0.688499817809218
"52","hsa00360","Phenylalanine metabolism - Homo sapiens (human)",0.246805466490588,16,0.6931120183944
"279","hsa05211","Renal cell carcinoma - Homo sapiens (human)",0.253022091020626,66,0.704697889867362
"205","hsa04915","Estrogen signaling pathway - Homo sapiens (human)",0.292149889522411,97,0.80700420302502
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.311687694300666,3,0.85194801688998
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.313476421644978,32,0.85194801688998
"111","hsa03430","Mismatch repair - Homo sapiens (human)",0.318745356399458,1,0.859337480852939
"27","hsa00062","Fatty acid elongation - Homo sapiens (human)",0.328259380588617,26,0.875091249246175
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",0.329782162178826,55,0.875091249246175
"156","hsa04146","Peroxisome - Homo sapiens (human)",0.361515858887233,38,0.951803472226543
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.375601654301718,4,0.9812229263541
"61","hsa00510","N-Glycan biosynthesis - Homo sapiens (human)",0.380405480463977,49,0.982812474432362
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",0.382042831307535,151,0.982812474432362
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",0.396754728081761,227,1
"197","hsa04910","Insulin signaling pathway - Homo sapiens (human)",0.406656055291583,136,1
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.424644875736783,61,1
"118","hsa03265","Virion - Lyssavirus - Homo sapiens (human)",0.430723173564263,3,1
"249","hsa04742","Taste transduction - Homo sapiens (human)",0.43279933839955,31,1
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.461760104766647,129,1
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",0.474767614034631,72,1
"302","hsa05131","Shigellosis - Homo sapiens (human)",0.485111939684604,237,1
"337","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)",0.488439282412632,80,1
"82","hsa00790","Folate biosynthesis - Homo sapiens (human)",0.488622157442265,26,1
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.49428073561082,48,1
"241","hsa04726","Serotonergic synapse - Homo sapiens (human)",0.500848824495152,88,1
"14","hsa00052","Galactose metabolism - Homo sapiens (human)",0.51477642664825,31,1
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.517847656789882,120,1
"233","hsa04960","Aldosterone-regulated sodium reabsorption - Homo sapiens (human)",0.530475486675101,36,1
"56","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)",0.564973451018535,16,1
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.571618962118257,9,1
"47","hsa00310","Lysine degradation - Homo sapiens (human)",0.583366065776356,61,1
"109","hsa03410","Base excision repair - Homo sapiens (human)",0.59018697185258,6,1
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.592019856965843,4,1
"305","hsa05134","Legionellosis - Homo sapiens (human)",0.593609545051155,47,1
"210","hsa04935","Growth hormone synthesis, secretion and action - Homo sapiens (human)",0.598190736787327,113,1
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",0.64658208690592,176,1
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",0.649552206715284,85,1
"303","hsa05135","Yersinia infection - Homo sapiens (human)",0.661016141672748,131,1
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",0.677891491229085,294,1
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.680761688515308,71,1
"128","hsa04340","Hedgehog signaling pathway - Homo sapiens (human)",0.693604402392192,51,1
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.703506240549867,52,1
"115","hsa03250","Viral life cycle - HIV-1 - Homo sapiens (human)",0.706418371895726,11,1
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.713188323803121,94,1
"51","hsa00350","Tyrosine metabolism - Homo sapiens (human)",0.726417489487867,36,1
"126","hsa04310","Wnt signaling pathway - Homo sapiens (human)",0.727124768928003,162,1
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.730111036366941,73,1
"225","hsa04976","Bile secretion - Homo sapiens (human)",0.742903978126755,58,1
"131","hsa04392","Hippo signaling pathway - multiple species - Homo sapiens (human)",0.743845316665735,5,1
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.747395013773007,56,1
"332","hsa05032","Morphine addiction - Homo sapiens (human)",0.74809982126181,63,1
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.758326893403009,109,1
"96","hsa03010","Ribosome - Homo sapiens (human)",0.760823577374208,4,1
"79","hsa00770","Pantothenate and CoA biosynthesis - Homo sapiens (human)",0.780524366544053,21,1
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",0.798180403437352,90,1
