"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"328","hsa05020","Prion disease - Homo sapiens (human)",7.39964239836367e-16,235,2.49367948824855e-13
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",2.50047815350686e-14,104,4.21330568865905e-12
"324","hsa05012","Parkinson disease - Homo sapiens (human)",6.45990858830121e-12,211,7.25663064752502e-10
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.89488236516208e-11,319,1.59643839264905e-09
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",7.18104126930047e-11,391,4.84002181550851e-09
"257","hsa04714","Thermogenesis - Homo sapiens (human)",1.00635816164723e-09,155,5.65237834125196e-08
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",2.79665889250711e-09,169,1.27066141144131e-07
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",3.01640691143337e-09,249,1.27066141144131e-07
"326","hsa05016","Huntington disease - Homo sapiens (human)",1.47471777813694e-08,241,5.52199879146832e-07
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",4.81869936558952e-08,72,1.62390168620367e-06
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",7.40872374690052e-08,183,2.26976354791407e-06
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",8.70556678276816e-07,136,2.44481333816072e-05
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",3.67223839787446e-06,20,9.51957184679763e-05
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",5.45569653524586e-06,67,0.000131326409455561
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",1.60857707973601e-05,19,0.000361393650580691
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",5.18338708341998e-05,64,0.00109175090444533
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",0.000109218692894842,51,0.0021650999709154
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",0.00030353274961814,93,0.00568280759007295
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.000455111134189858,121,0.00807223432747275
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",0.000617039096402785,68,0.0103971087743869
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",0.00139770385165924,209,0.0214715821806308
"47","hsa00310","Lysine degradation - Homo sapiens (human)",0.00140170566164355,50,0.0214715821806308
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.00156778780723549,4,0.0229714996103635
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.00277875887561977,8,0.0390184058784942
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",0.0030355864388211,28,0.0409197051953084
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",0.00430203886859523,280,0.0557610422583305
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.00455522075789558,66,0.0568559035337337
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",0.00610244153501233,125,0.0734472427606842
"48","hsa00220","Arginine biosynthesis - Homo sapiens (human)",0.00944036925727224,15,0.109703601368991
"154","hsa04145","Phagosome - Homo sapiens (human)",0.00998925203018517,94,0.112212597805747
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.0114091425432208,40,0.124028420550497
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.0137034171277117,87,0.143401263064878
"251","hsa04360","Axon guidance - Homo sapiens (human)",0.0140422601814272,149,0.143401263064878
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.0158604998406073,37,0.153382043524994
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",0.0159298858260379,29,0.153382043524994
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.0180245496257867,3,0.16573503045963
"160","hsa04110","Cell cycle - Homo sapiens (human)",0.0181964276765766,127,0.16573503045963
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.0189191605917112,128,0.167456790373264
"134","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)",0.0195308016114579,151,0.167456790373264
"168","hsa04510","Focal adhesion - Homo sapiens (human)",0.0200891078212661,191,0.167456790373264
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",0.0210663162121238,84,0.167456790373264
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.0212068850251156,123,0.167456790373264
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.0213668901663215,80,0.167456790373264
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.02388527384871,88,0.182939483795802
"171","hsa04540","Gap junction - Homo sapiens (human)",0.0255167040813742,84,0.191091761676069
"77","hsa00750","Vitamin B6 metabolism - Homo sapiens (human)",0.0263451918104745,4,0.193007166089781
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.027085043363847,56,0.194205523693967
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",0.0294056026052915,114,0.203156984988724
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",0.0298335717608347,57,0.203156984988724
"118","hsa03265","Virion - Ebolavirus and Lyssavirus - Homo sapiens (human)",0.0303079759082846,3,0.203156984988724
"279","hsa05211","Renal cell carcinoma - Homo sapiens (human)",0.030744825621439,66,0.203156984988724
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.0323162288539744,165,0.209434021611334
"121","hsa02010","ABC transporters - Homo sapiens (human)",0.0349929516916984,7,0.222502353209479
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.0366327780755288,99,0.228615670582467
"173","hsa04814","Motor proteins - Homo sapiens (human)",0.0396401359642229,87,0.242885923998966
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.0443421115823929,13,0.266844492915472
"73","hsa00604","Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)",0.0487928973057375,13,0.288477305123396
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.059451966798502,47,0.345436427777503
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.0629264657505378,201,0.359427439964936
"56","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)",0.0690082984387755,13,0.387596609564456
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.0787342142814824,4,0.431858778794382
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.0795640644074225,4,0.431858778794382
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.0807332435134897,124,0.431858778794382
"218","hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)",0.082252098634757,49,0.433108706873642
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.0859623701054928,52,0.445436712312193
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.0912489609356687,32,0.445436712312193
"196","hsa04911","Insulin secretion - Homo sapiens (human)",0.0941624111584002,62,0.445436712312193
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.0943089440515438,55,0.445436712312193
"247","hsa04744","Phototransduction - Homo sapiens (human)",0.0944367103120592,24,0.445436712312193
"273","hsa05214","Glioma - Homo sapiens (human)",0.0944424421870055,71,0.445436712312193
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.0944837797886162,30,0.445436712312193
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",0.095167487496967,19,0.445436712312193
"259","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)",0.0990742770823406,100,0.454223178813711
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.101001549335875,17,0.454223178813711
"85","hsa00860","Porphyrin metabolism - Homo sapiens (human)",0.103947489745771,32,0.454223178813711
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",0.105211384343598,73,0.454223178813711
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",0.105491744766639,25,0.454223178813711
"334","hsa05034","Alcoholism - Homo sapiens (human)",0.106985222130601,88,0.454223178813711
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",0.10749118207713,92,0.454223178813711
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.108416636616559,5,0.454223178813711
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.109925684079007,66,0.454223178813711
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.110523147367134,8,0.454223178813711
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.115303020818121,116,0.46815804838201
"40","hsa00230","Purine metabolism - Homo sapiens (human)",0.117789598576249,100,0.472560651430905
"52","hsa00360","Phenylalanine metabolism - Homo sapiens (human)",0.12292073791047,14,0.485040667858111
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.123778924141833,90,0.485040667858111
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.125757776501162,76,0.487130697481514
"94","hsa03022","Basal transcription factors - Homo sapiens (human)",0.130891377277891,4,0.501254478893742
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",0.133860070319888,38,0.506863412334857
"267","hsa05231","Choline metabolism in cancer - Homo sapiens (human)",0.148601974440121,80,0.553566377970443
