"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",4.2918343641902e-19,104,1.4463481807321e-16
"328","hsa05020","Prion disease - Homo sapiens (human)",5.37132942517145e-15,235,9.05069008141389e-13
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",6.61117879095356e-13,169,7.4265575085045e-11
"324","hsa05012","Parkinson disease - Homo sapiens (human)",2.45318808616313e-11,211,2.06681096259244e-09
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",7.53884796356976e-11,249,5.08118352744602e-09
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",3.37291292549625e-10,319,1.89445275982039e-08
"257","hsa04714","Thermogenesis - Homo sapiens (human)",5.75476960846953e-10,155,2.77051051150605e-08
"326","hsa05016","Huntington disease - Homo sapiens (human)",1.43937563647608e-09,241,5.50414524010869e-08
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",1.46994976738808e-09,391,5.50414524010869e-08
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",1.57482559006829e-08,72,5.30716223853013e-07
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",3.56137959807715e-08,136,1.09107720413818e-06
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",1.06587796774824e-06,64,2.99334062609298e-05
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",3.05545393269077e-06,68,7.92067673320608e-05
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",4.18379585964927e-06,93,0.000100709943192986
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",4.94751450589624e-06,20,0.000111154159232469
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",6.2786497146339e-06,183,0.000132244059614477
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",9.00045311108785e-06,121,0.000178420746966859
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",1.5171801290169e-05,87,0.000284049835265941
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",3.85086809059494e-05,51,0.000683022392910786
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.000185830807478981,37,0.00313124910602082
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.000296606607718862,66,0.00475982984767888
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.000744900756773833,56,0.0114105252287628
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",0.00140824961510458,28,0.0206339182734889
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",0.00153096340280291,19,0.0214972777810242
"196","hsa04911","Insulin secretion - Homo sapiens (human)",0.00186560629248016,62,0.0251483728226326
"154","hsa04145","Phagosome - Homo sapiens (human)",0.00205483274604405,94,0.0266337936698787
"171","hsa04540","Gap junction - Homo sapiens (human)",0.00263583611717517,84,0.0328991396847419
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.00288815473323775,201,0.034761005182183
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",0.00299274050894009,78,0.0347777086728556
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.00348120368941221,90,0.0383021604058904
"15","hsa00053","Ascorbate and aldarate metabolism - Homo sapiens (human)",0.00352334413229259,22,0.0383021604058904
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",0.00389739656186786,73,0.0410444575421709
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.00403985140654279,40,0.0412554522425733
