"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"328","hsa05020","Prion disease - Homo sapiens (human)",1.03966675635113e-14,235,3.5036769689033e-12
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",1.01742099958486e-13,104,1.7143543843005e-11
"324","hsa05012","Parkinson disease - Homo sapiens (human)",5.77960301946012e-12,211,6.49242072519354e-10
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",1.83403016189604e-10,249,1.54517041139741e-08
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",4.13811600063705e-10,169,2.78909018442937e-08
"326","hsa05016","Huntington disease - Homo sapiens (human)",8.33765705901455e-10,241,4.15500453153988e-08
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",8.6305732109137e-10,319,4.15500453153988e-08
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",1.26789654398777e-09,391,5.34101419154846e-08
"257","hsa04714","Thermogenesis - Homo sapiens (human)",3.54694868872663e-08,155,1.32813523122319e-06
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",6.49907560500409e-08,136,2.19018847888638e-06
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",1.74353253724313e-07,72,5.34154968228124e-06
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",2.33217862686007e-06,183,6.54953497709869e-05
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",4.09259555293733e-06,93,0.000106092669333837
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",8.042586418529e-06,51,0.000184178245068056
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",8.19784473596688e-06,68,0.000184178245068056
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",9.41174589910369e-06,64,0.000198234897999871
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",3.52459625136212e-05,20,0.000698699374534726
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.000121042141393131,40,0.00226617786941584
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",0.000329053996198633,19,0.00583637877468101
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",0.000648922129452175,280,0.0109343378812691
"73","hsa00604","Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)",0.00143828387796054,13,0.0230810317558429
"56","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)",0.00226589309050324,13,0.0347093623408905
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",0.0034661529753069,28,0.0507866762034097
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.00385284731578861,128,0.054100397725865
"160","hsa04110","Cell cycle - Homo sapiens (human)",0.00424093594333874,127,0.0552843454282826
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.00426526107161824,4,0.0552843454282826
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.00473613118517821,121,0.0591139336816688
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.0077403667188337,4,0.0931608422945342
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",0.00888552531771436,92,0.103255932140336
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.0112736690612268,52,0.126640882454448
"251","hsa04360","Axon guidance - Homo sapiens (human)",0.0119559593275025,149,0.129972848173173
"173","hsa04814","Motor proteins - Homo sapiens (human)",0.0142377388743016,87,0.149941187519988
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.0150544053799658,67,0.15373741251662
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.0160607892962572,99,0.159190764495255
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.0171962006358636,13,0.165574846122458
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.0211485365307417,37,0.196140374774683
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.021534699901078,10,0.196140374774683
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.023832167264483,100,0.201030670332696
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.024028220529808,5,0.201030670332696
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.0242726774173622,47,0.201030670332696
