"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",4.87833519045747e-14,104,1.64399895918417e-11
"328","hsa05020","Prion disease - Homo sapiens (human)",1.23566898806322e-10,235,2.08210224488653e-08
"257","hsa04714","Thermogenesis - Homo sapiens (human)",4.38148074618635e-09,155,4.92186337154933e-07
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.68563232686253e-08,169,1.00743515893798e-06
"324","hsa05012","Parkinson disease - Homo sapiens (human)",1.72932274334357e-08,211,1.00743515893798e-06
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",2.02179704218646e-08,183,1.00743515893798e-06
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",2.09259528562785e-08,319,1.00743515893798e-06
"326","hsa05016","Huntington disease - Homo sapiens (human)",7.76088872912909e-08,241,3.26927437714563e-06
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",1.1701541759263e-07,249,4.15108942862183e-06
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",1.2317772785228e-07,72,4.15108942862183e-06
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",2.29002630157862e-07,391,7.01580785119996e-06
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",3.48201459549587e-07,136,9.03261832551777e-06
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",3.48439282586739e-07,20,9.03261832551777e-06
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",1.2547671866389e-06,68,3.02040387069506e-05
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",1.620555927245e-05,93,0.000364084898321043
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",5.42150440986372e-05,64,0.00114190436632755
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",5.95114977005344e-05,19,0.00117972792500471
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",0.000180198982541538,28,0.00337372539536101
"47","hsa00310","Lysine degradation - Homo sapiens (human)",0.000201879243639108,50,0.00358070026875681
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",0.00030868074720877,51,0.00520127059046777
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.000725132409260606,40,0.0116366486628964
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",0.000931934150978595,114,0.014275536767263
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.000998260386999215,67,0.0146266848008146
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.00116759533547218,121,0.0163949845022552
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.00143850522645935,201,0.0193910504526721
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.00195085649926642,37,0.025286101548184
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.00333195905375325,128,0.0415877852264757
"134","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)",0.00363121065281419,151,0.0437042139285136
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.0051777494068128,4,0.0600760371121406
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",0.00534801517318759,166,0.0600760371121406
"251","hsa04360","Axon guidance - Homo sapiens (human)",0.00613410418960165,149,0.0666836487708309
"273","hsa05214","Glioma - Homo sapiens (human)",0.00995867553228913,71,0.101787764541421
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",0.00996766640493744,82,0.101787764541421
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.0102693887074431,80,0.101787764541421
"94","hsa03022","Basal transcription factors - Homo sapiens (human)",0.0110146433000644,4,0.104152017500346
"238","hsa04727","GABAergic synapse - Homo sapiens (human)",0.0111260315430637,47,0.104152017500346
