"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",9.02685602350833e-15,104,3.04205047992231e-12
"328","hsa05020","Prion disease - Homo sapiens (human)",4.79354167619451e-13,235,8.07711772438775e-11
"324","hsa05012","Parkinson disease - Homo sapiens (human)",1.44793674772398e-11,211,1.62651561327661e-09
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",4.38376154486392e-09,319,3.21590548413823e-07
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",5.11233171724408e-09,51,3.21590548413823e-07
"257","hsa04714","Thermogenesis - Homo sapiens (human)",5.72564774624017e-09,155,3.21590548413823e-07
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",6.73892867990873e-09,72,3.24431280732749e-07
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",2.08611339780638e-08,169,8.78775268825937e-07
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",1.50512772587177e-07,391,5.63586715131986e-06
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",2.68825371930767e-07,136,9.05941503406684e-06
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",3.84289088477281e-07,183,1.17732202560767e-05
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",7.68181528774312e-07,249,2.13689954939538e-05
"326","hsa05016","Huntington disease - Homo sapiens (human)",8.24323268312759e-07,241,2.13689954939538e-05
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",4.81908329869777e-06,93,0.000116002219404368
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",1.2159899243208e-05,64,0.000273192402997407
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",2.62054102109951e-05,20,0.000551951452569085
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",0.000125835746668546,19,0.0024945086251353
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",0.000177448835334937,68,0.00332223652821521
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",0.000311167929463755,28,0.00551913643312028
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.00039648559754975,67,0.00668078231871329
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",0.00104640390154033,29,0.0167922911818615
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.00228112737174359,4,0.0349427238307995
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.00276511332446637,37,0.040514921319355
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.0029175183175198,66,0.0409668197085072
"134","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)",0.0033764581505062,151,0.0455146558688235
"47","hsa00310","Lysine degradation - Homo sapiens (human)",0.00438797766436228,50,0.0559512487882028
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.00448274100083524,121,0.0559512487882028
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",0.00482484468575089,166,0.057408016127898
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.00494015569053128,87,0.057408016127898
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.00546656039185378,128,0.0614076950684908
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.00693384341791289,201,0.0753775881237627
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.0147692112659234,47,0.155538256144256
"171","hsa04540","Gap junction - Homo sapiens (human)",0.0152494573742899,84,0.155729307125324
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.0171865063053406,40,0.166148026967821
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",0.0172557298037796,57,0.166148026967821
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.0184724709496851,165,0.172922853056774
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",0.0204369537671929,280,0.186141984312
"160","hsa04110","Cell cycle - Homo sapiens (human)",0.0227277345208397,127,0.199264077091006
"225","hsa04976","Bile secretion - Homo sapiens (human)",0.0233127437339185,53,0.199264077091006
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",0.0236515225033835,209,0.199264077091006
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.0279751016987819,4,0.224338529396694
"251","hsa04360","Axon guidance - Homo sapiens (human)",0.0281538505366714,149,0.224338529396694
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.0286247975194595,8,0.224338529396694
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.0308883890469445,3,0.236576979745916
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",0.0326163632331447,125,0.244260320212661
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",0.0337304172709954,68,0.247111970007075
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.0349307901634139,13,0.248378683439579
"48","hsa00220","Arginine biosynthesis - Homo sapiens (human)",0.0353773792436195,15,0.248378683439579
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.0386123057526044,10,0.265558102829137
"218","hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)",0.0432371406153742,49,0.291418327747622
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",0.0455932778388443,73,0.292128860429426
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.0456646921675734,52,0.292128860429426
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",0.045943114548248,82,0.292128860429426
"56","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)",0.0469000200131191,13,0.292690865637428
"52","hsa00360","Phenylalanine metabolism - Homo sapiens (human)",0.0505496561788106,14,0.30973152967744
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.0552627160902133,8,0.319349668672531
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.0555124499030692,90,0.319349668672531
"289","hsa05160","Hepatitis C - Homo sapiens (human)",0.0556398587951268,141,0.319349668672531
"196","hsa04911","Insulin secretion - Homo sapiens (human)",0.0559098826459327,62,0.319349668672531
"273","hsa05214","Glioma - Homo sapiens (human)",0.0641127762072541,71,0.360100093030744
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.0673044514790497,4,0.37182951063016
"235","hsa04964","Proximal tubule bicarbonate reclamation - Homo sapiens (human)",0.069695313329549,15,0.373863553519626
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.0698914061475859,99,0.373863553519626
"101","hsa03060","Protein export - Homo sapiens (human)",0.0714794755053882,1,0.37638411320806
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",0.0730102964882224,114,0.378530306408168
"154","hsa04145","Phagosome - Homo sapiens (human)",0.0750133547088937,94,0.383022735407533
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.07834042679137,88,0.394040654159578
"238","hsa04727","GABAergic synapse - Homo sapiens (human)",0.0821818935458058,47,0.407283795954949
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.0854139674002006,66,0.408409707814091
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.0858443445966173,76,0.408409707814091
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",0.0860447752367966,68,0.408409707814091
"12","hsa00040","Pentose and glucuronate interconversions - Homo sapiens (human)",0.0872771365590888,25,0.408505486394624
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",0.090650508833151,77,0.418482485983176
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.0921120626496083,32,0.41948331233673
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.10014645728019,5,0.449991414712319
"332","hsa05032","Morphine addiction - Homo sapiens (human)",0.101549287517869,56,0.450290919651601
"15","hsa00053","Ascorbate and aldarate metabolism - Homo sapiens (human)",0.107214594085902,22,0.463170083814609
"121","hsa02010","ABC transporters - Homo sapiens (human)",0.108149184064284,7,0.463170083814609
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.108576963268113,89,0.463170083814609
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.111478746179959,88,0.464393830552394
"279","hsa05211","Renal cell carcinoma - Homo sapiens (human)",0.111619882120902,66,0.464393830552394
"349","hsa04934","Cushing syndrome - Homo sapiens (human)",0.115412287561029,122,0.474316352537398
"85","hsa00860","Porphyrin metabolism - Homo sapiens (human)",0.117798816121313,32,0.475238203387604
"40","hsa00230","Purine metabolism - Homo sapiens (human)",0.118457000250916,100,0.475238203387604
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.12217001580598,17,0.481611416957336
"173","hsa04814","Motor proteins - Homo sapiens (human)",0.123621905691019,87,0.481611416957336
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.124332917730826,80,0.481611416957336
"92","hsa00983","Drug metabolism - other enzymes - Homo sapiens (human)",0.130354764357512,65,0.49640158756926
