"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"40","hsa00230","Purine metabolism - Homo sapiens (human)",1.88668990923242e-20,100,6.35814499411324e-18
"328","hsa05020","Prion disease - Homo sapiens (human)",6.25767962807968e-19,235,1.05441901733143e-16
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",6.17317813449123e-18,72,6.93453677107848e-16
"171","hsa04540","Gap junction - Homo sapiens (human)",8.19179672370164e-16,84,6.90158873971863e-14
"324","hsa05012","Parkinson disease - Homo sapiens (human)",1.47157429530155e-14,211,9.91841075033243e-13
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",2.25829179757038e-12,319,1.26840722630203e-10
"257","hsa04714","Thermogenesis - Homo sapiens (human)",6.21072422679387e-12,155,2.99002009204219e-10
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",8.66278812484895e-12,249,3.64919949759262e-10
"32","hsa00561","Glycerolipid metabolism - Homo sapiens (human)",1.53009972880977e-11,46,5.31183937500783e-10
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",1.57621346439401e-11,166,5.31183937500783e-10
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",2.1444004343872e-11,391,6.56966314898623e-10
"326","hsa05016","Huntington disease - Homo sapiens (human)",5.25472845909273e-11,241,1.47570290892854e-09
"196","hsa04911","Insulin secretion - Homo sapiens (human)",5.73010909346486e-11,62,1.48542058807512e-09
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",6.21230836661722e-11,93,1.49539137110715e-09
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",7.6759803638667e-11,201,1.72453692174872e-09
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",1.59048916078864e-10,64,3.34996779491107e-09
"33","hsa00564","Glycerophospholipid metabolism - Homo sapiens (human)",1.8587352495119e-10,71,3.68466928873829e-09
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",2.09887177386577e-10,104,3.92008200742471e-09
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",2.21013525641156e-10,121,3.92008200742471e-09
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",3.53888479942244e-09,37,5.96302088702682e-08
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",1.43130031708938e-07,84,2.29689622313868e-06
