"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"40","hsa00230","Purine metabolism - Homo sapiens (human)",1.60281825185924e-22,100,5.40149750876564e-20
"328","hsa05020","Prion disease - Homo sapiens (human)",2.28721763523475e-19,235,3.85396171537055e-17
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",1.79092438355036e-18,72,2.01180505752157e-16
"171","hsa04540","Gap junction - Homo sapiens (human)",1.31032742089165e-15,84,1.10395085210122e-13
"324","hsa05012","Parkinson disease - Homo sapiens (human)",5.99938285134416e-13,211,4.04358404180597e-11
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",3.60886729256582e-12,64,2.01956808556241e-10
"196","hsa04911","Insulin secretion - Homo sapiens (human)",4.19494854567859e-12,62,2.01956808556241e-10
"32","hsa00561","Glycerolipid metabolism - Homo sapiens (human)",5.7653065004432e-12,46,2.4286353633117e-10
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",1.72266046673796e-11,93,6.45040641434104e-10
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",3.67428000648232e-11,166,1.23823236218454e-09
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",5.89513952348162e-11,121,1.80605638128482e-09
"33","hsa00564","Glycerophospholipid metabolism - Homo sapiens (human)",2.38345997793361e-10,71,6.69355010469688e-09
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",4.36588756202427e-10,249,1.1317723910786e-08
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",6.87633381797666e-10,201,1.65523178332724e-08
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",7.49734698660337e-10,319,1.68440395632356e-08
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",1.25526553120036e-09,68,2.64390302509075e-08
"257","hsa04714","Thermogenesis - Homo sapiens (human)",1.62618534599813e-09,155,3.22367330353746e-08
"326","hsa05016","Huntington disease - Homo sapiens (human)",2.74585755296921e-09,241,5.14085552972568e-08
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",7.3683375147159e-09,391,1.30691039076803e-07
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",1.81868883052341e-08,82,3.06449067943195e-07
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",3.33888465455244e-08,84,5.35811489801987e-07
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",3.7645870966771e-08,25,5.7666629617281e-07
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",5.81654924058804e-08,77,8.52250910468769e-07
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",6.80201870161632e-08,37,9.55116792685291e-07
"47","hsa00310","Lysine degradation - Homo sapiens (human)",7.11944643160309e-08,50,9.59701378980096e-07
"243","hsa04730","Long-term depression - Homo sapiens (human)",1.80473328322198e-07,54,2.33921198633003e-06
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",2.20426556417614e-07,135,2.75124998195318e-06
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",2.95622730230205e-07,44,3.55803071741354e-06
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",3.09843541369452e-07,59,3.60059563591398e-06
