"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"326","hsa05016","Huntington disease - Homo sapiens (human)",2.70123040424799e-111,274,9.10314646231573e-109
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",4.11015581645486e-93,292,6.92561255072644e-91
"328","hsa05020","Prion disease - Homo sapiens (human)",2.78641851464821e-88,260,3.13007679812149e-86
"324","hsa05012","Parkinson disease - Homo sapiens (human)",1.73426254981949e-82,234,1.46111619822292e-80
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",8.29831148633826e-79,439,5.59306194179199e-77
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",4.18731919349021e-76,125,2.351877613677e-74
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.69913291168159e-64,348,8.18011130338139e-63
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",8.22578374483157e-37,187,3.4651114025103e-35
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",4.81973783947272e-34,149,1.80472405766923e-32
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",7.53312982317786e-32,202,2.53866475041094e-30
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",7.38073659739599e-25,44,2.26118930302041e-23
"257","hsa04714","Thermogenesis - Homo sapiens (human)",1.64636734284841e-23,180,4.62354828783262e-22
"106","hsa03050","Proteasome - Homo sapiens (human)",2.21477794561357e-21,39,5.74138590516747e-20
"154","hsa04145","Phagosome - Homo sapiens (human)",7.52878122044446e-19,100,1.81228519377842e-17
"251","hsa04360","Axon guidance - Homo sapiens (human)",8.26026096156249e-19,168,1.85580529603104e-17
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",5.09237850679372e-18,111,1.07258222299343e-16
"173","hsa04814","Motor proteins - Homo sapiens (human)",7.61117905814695e-17,101,1.50880431917384e-15
"162","hsa04210","Apoptosis - Homo sapiens (human)",5.02231339691766e-15,131,9.40288674867362e-14
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",5.52213516022076e-15,108,9.79452394207578e-14
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",3.55024080147615e-14,294,5.98215575048732e-13
"47","hsa00310","Lysine degradation - Homo sapiens (human)",4.00009600087281e-13,61,6.41920167759113e-12
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",5.67270842906422e-13,23,8.68955791179383e-12
"301","hsa05132","Salmonella infection - Homo sapiens (human)",8.53256546865031e-11,201,1.25020633171094e-09
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",6.50242551649721e-10,20,9.13048916274816e-09
"170","hsa04530","Tight junction - Homo sapiens (human)",2.04995425665194e-08,163,2.76333833796682e-07
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",3.2257279366907e-08,70,4.18103967178756e-07
"152","hsa04514","Cell adhesion molecules - Homo sapiens (human)",9.31855684639912e-08,82,1.16309394712463e-06
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",1.87641227124851e-07,227,2.25839619789553e-06
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",3.68214414642949e-07,186,4.27890543912669e-06
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",4.24487540527843e-07,71,4.76841003859611e-06
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",4.58459396340502e-07,41,4.98389730860481e-06
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",5.16515607922204e-07,80,5.43955499593071e-06
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",1.19812240999711e-06,29,1.2055047217605e-05
"112","hsa03440","Homologous recombination - Homo sapiens (human)",1.21623621779991e-06,19,1.2055047217605e-05
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",3.85629738056286e-06,151,3.71306347785623e-05
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",2.21759755122095e-05,107,0.000207591770767072
"13","hsa00051","Fructose and mannose metabolism - Homo sapiens (human)",6.94601423666509e-05,32,0.000632650485880037
"168","hsa04510","Focal adhesion - Homo sapiens (human)",0.000236095838576442,200,0.00209379730527002
"184","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)",0.000257570605821756,119,0.0022256742092803
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.000289712126845188,102,0.00244082466867071
"303","hsa05135","Yersinia infection - Homo sapiens (human)",0.0004219675231848,131,0.00346836720276287
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.00056909176692096,85,0.00456628393934199
"160","hsa04110","Cell cycle - Homo sapiens (human)",0.000683659995341664,137,0.00535798647511955
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.00115645528973329,71,0.00885739619636637
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.00134813556124054,75,0.0100960374252903
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",0.0017297921212159,176,0.0126726074967339
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.00213334723508022,144,0.0152965535791922
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",0.0022291422174706,93,0.0156504359851582
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",0.00230546010656907,188,0.0158559195084444
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.00242679514441566,56,0.0163565992733616
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.00261570094764222,82,0.0172841415559888
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.00284055826115221,79,0.0184090025770826
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.00345328835454295,89,0.0219577014241693
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.00356757869714691,62,0.0222643337210835
