"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"326","hsa05016","Huntington disease - Homo sapiens (human)",7.14109936936576e-89,274,2.40655048747626e-86
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",2.17175993064873e-79,292,3.6594154831431e-77
"328","hsa05020","Prion disease - Homo sapiens (human)",2.95422646694281e-75,260,3.31858106453243e-73
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",2.17195704035008e-72,439,1.82987380649494e-70
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",5.00622660639797e-69,125,3.37419673271223e-67
"324","hsa05012","Parkinson disease - Homo sapiens (human)",2.66748747909823e-66,234,1.49823880076017e-64
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",3.8732999214453e-62,348,1.86471724789581e-60
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",3.47287793640775e-33,187,1.46294983071176e-31
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",2.04721293929257e-30,202,7.66567511712885e-29
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",2.12208645392679e-26,149,7.1514313497333e-25
"257","hsa04714","Thermogenesis - Homo sapiens (human)",4.57022655043932e-22,180,1.29750363826525e-20
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",4.6201909967902e-22,294,1.29750363826525e-20
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",7.42379356185164e-22,44,1.92447571564923e-20
"251","hsa04360","Axon guidance - Homo sapiens (human)",2.17388677278825e-21,168,5.23285601735457e-20
"154","hsa04145","Phagosome - Homo sapiens (human)",4.76370695081439e-21,100,1.0702461616163e-19
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",1.05564566827547e-15,111,2.22345368880522e-14
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",2.27176886012993e-15,108,4.50344768155169e-14
"106","hsa03050","Proteasome - Homo sapiens (human)",2.32876921595021e-14,39,4.35997347652901e-13
"47","hsa00310","Lysine degradation - Homo sapiens (human)",6.50957898525606e-14,61,1.15459374633226e-12
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",1.62075211554674e-13,23,2.73096731469626e-12
"162","hsa04210","Apoptosis - Homo sapiens (human)",4.44977940792213e-13,131,7.14083647842742e-12
"173","hsa04814","Motor proteins - Homo sapiens (human)",5.92191705570893e-13,101,9.07130021715413e-12
"301","hsa05132","Salmonella infection - Homo sapiens (human)",1.68083319080343e-11,201,2.46278602304677e-10
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",6.74092747162374e-11,151,9.46538565807167e-10
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",1.66876380324476e-10,70,2.24949360677393e-09
"168","hsa04510","Focal adhesion - Homo sapiens (human)",1.99092446917026e-09,200,2.58054440811683e-08
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",1.18442397679285e-08,41,1.47833659325626e-07
"170","hsa04530","Tight junction - Homo sapiens (human)",1.99115782391083e-08,163,2.39650066663553e-07
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",1.04858854675829e-07,227,1.21853220778463e-06
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",1.55783283821247e-07,20,1.74996555492534e-06
