"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"326","hsa05016","Huntington disease - Homo sapiens (human)",9.8559255554573e-89,274,3.32144691218911e-86
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",4.78992919504275e-78,292,8.07103069364703e-76
"328","hsa05020","Prion disease - Homo sapiens (human)",3.84745929062386e-72,260,4.3219792698008e-70
"324","hsa05012","Parkinson disease - Homo sapiens (human)",8.31953041769598e-70,234,7.00920437690886e-68
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",9.05374861650359e-68,125,6.10222656752342e-66
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",1.30038600798357e-67,439,7.30383474484107e-66
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.3583171851719e-55,348,6.53932702004188e-54
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.60417193060559e-29,187,6.75757425767605e-28
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",8.38838210162895e-29,149,3.14098307583217e-27
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",3.71287532747452e-26,202,1.25123898535891e-24
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",1.07377941266171e-24,44,3.2896696551545e-23
"251","hsa04360","Axon guidance - Homo sapiens (human)",5.41297457595183e-21,168,1.52014369341314e-19
"257","hsa04714","Thermogenesis - Homo sapiens (human)",5.31570828257869e-19,180,1.37799514709924e-17
"173","hsa04814","Motor proteins - Homo sapiens (human)",8.09775408689879e-18,101,1.94924509091778e-16
"154","hsa04145","Phagosome - Homo sapiens (human)",6.75947205186558e-17,100,1.51862805431913e-15
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",2.10072627053482e-15,294,4.42465470731396e-14
"106","hsa03050","Proteasome - Homo sapiens (human)",7.1445282427008e-15,39,1.41629765752363e-13
"47","hsa00310","Lysine degradation - Homo sapiens (human)",8.05438683785266e-14,61,1.50796020242019e-12
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",1.22050110131797e-13,23,2.16478353233767e-12
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",1.814169105237e-13,108,3.05687494232434e-12
"162","hsa04210","Apoptosis - Homo sapiens (human)",1.05921926589728e-12,131,1.69979472670183e-11
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",4.61667459261997e-12,111,7.07190608051332e-11
"301","hsa05132","Salmonella infection - Homo sapiens (human)",2.03299054602573e-11,201,2.97877310439422e-10
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",4.39181866886337e-11,70,6.16684538086231e-10
"170","hsa04530","Tight junction - Homo sapiens (human)",1.05587771551058e-10,163,1.42332316050826e-09
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",3.7955751867248e-09,227,4.91964937663945e-08
"152","hsa04514","Cell adhesion molecules - Homo sapiens (human)",6.04466718618639e-09,82,7.54464015461042e-08
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",6.35825580603333e-09,41,7.65261502369011e-08
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",1.54117879073196e-07,186,1.790956043023e-06
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",3.71352917440836e-07,29,4.17153110591872e-06
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",5.52957806423974e-07,80,6.01118647628643e-06
"168","hsa04510","Focal adhesion - Homo sapiens (human)",9.8883269677157e-07,200,1.04136443378756e-05
"184","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)",1.71459115540324e-06,119,1.75096127082089e-05
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",5.64773859665027e-06,20,5.59790560903276e-05
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",9.97120789727304e-06,118,9.6008487468029e-05
"112","hsa03440","Homologous recombination - Homo sapiens (human)",1.59780673881749e-05,19,0.000149572464161526
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",3.6475518946625e-05,176,0.000332222969865207
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",8.60538153959405e-05,151,0.00076316146811663
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.000101406432775917,144,0.000876255585781645
"303","hsa05135","Yersinia infection - Homo sapiens (human)",0.000181881327594243,131,0.0015323501849815
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.000191874466105642,119,0.00157711451408784
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.0003167526437857,107,0.0025274767219133
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.00032440989706575,71,0.0025274767219133
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",0.000329996960724585,188,0.0025274767219133
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.000456789499004088,85,0.00342084580365284
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.000669235550105281,102,0.00490287783446695
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.000881941234650311,129,0.00632370629951393
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",0.0011430901656431,119,0.00802544553795262
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.00141441153666171,79,0.00972768750724483
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",0.00174886652926973,198,0.011787360407278
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.00181939862016367,62,0.0120223006861795
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",0.00203072034946391,40,0.0131606299571026
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.0024264367065902,75,0.0151025403335439
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.00242691207424989,209,0.0151025403335439
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.00248371315495037,92,0.0151025403335439
"342","hsa04930","Type II diabetes mellitus - Homo sapiens (human)",0.00250962094563341,45,0.0151025403335439
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.00330255141450909,30,0.0195256109945537
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.00382446470176082,82,0.022221458698162
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.00484468009781968,56,0.02767215581297
"118","hsa03265","Virion - Ebolavirus and Lyssavirus - Homo sapiens (human)",0.00557795200691874,3,0.0313294971055269
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.00589635893001412,71,0.0325749665477829
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.00625237348307366,89,0.0339605909230929
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.0063492709544095,84,0.0339605909230929
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",0.00644948907738262,67,0.0339605909230929
"131","hsa04392","Hippo signaling pathway - multiple species - Homo sapiens (human)",0.0066552991671491,5,0.0345051664512192
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",0.00967037064746961,93,0.0493774986090494
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",0.010530037663942,90,0.0529645178022159
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.0127689943800911,9,0.0632816339130987
"233","hsa04960","Aldosterone-regulated sodium reabsorption - Homo sapiens (human)",0.0162437721854058,36,0.0793355250214746
"304","hsa05133","Pertussis - Homo sapiens (human)",0.0175496676084961,69,0.0844891140580454
"197","hsa04910","Insulin signaling pathway - Homo sapiens (human)",0.021841824468865,136,0.103671758394472
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.0234608221530409,137,0.109809681466317
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.0242134377538939,89,0.111779842781675
"160","hsa04110","Cell cycle - Homo sapiens (human)",0.0254660772520981,137,0.115973892350771
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",0.0278104514970559,97,0.124961628726771
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",0.0293679715403291,87,0.13022376854067
"109","hsa03410","Base excision repair - Homo sapiens (human)",0.0306020343710956,6,0.133933579000769
"171","hsa04540","Gap junction - Homo sapiens (human)",0.0314898641376312,86,0.135182523327576
"142","hsa04071","Sphingolipid signaling pathway - Homo sapiens (human)",0.0316896716405891,107,0.135182523327576
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",0.0340098553222893,97,0.143074860009808
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",0.0343889129400429,126,0.143074860009808
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.035910262206656,128,0.147582419068818
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.0472038193862055,97,0.191658881122304
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.0508792597386082,11,0.204092770077356
"267","hsa05231","Choline metabolism in cancer - Homo sapiens (human)",0.0514774049156536,84,0.204092770077356
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.0567976256488595,4,0.222041613902825
"250","hsa04750","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)",0.0573223157553286,81,0.222041613902825
"185","hsa04612","Antigen processing and presentation - Homo sapiens (human)",0.0648705096031442,50,0.248424565184768
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",0.065787502882086,63,0.249105488441157
"101","hsa03060","Protein export - Homo sapiens (human)",0.0667633059520659,1,0.249991490064958
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.0733337802099829,302,0.271576746491915
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.0765550839901108,4,0.280424601137689
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",0.0784586278313008,120,0.284307070743531
"279","hsa05211","Renal cell carcinoma - Homo sapiens (human)",0.0826618956677182,66,0.293374208866803
"13","hsa00051","Fructose and mannose metabolism - Homo sapiens (human)",0.0827019283155677,32,0.293374208866803
"305","hsa05134","Legionellosis - Homo sapiens (human)",0.0842765517401357,47,0.295845811837768
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.0859242877176957,5,0.298520463514056
"270","hsa05212","Pancreatic cancer - Homo sapiens (human)",0.0887106389328942,76,0.305055972656993
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",0.0970060002342319,170,0.330212344231678
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.10143182539087,72,0.341825251567232
"17","hsa00520","Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)",0.104771364663622,44,0.34958366229347
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",0.109516500069136,126,0.361833926699009
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.11554265212553,107,0.378037609381588
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.118197301341829,52,0.383004716848043
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.127867064098285,33,0.409430238549227
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.128782211531804,5,0.409430238549227
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.135574166930342,48,0.426995273416122
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.150678144764191,73,0.464417832728034
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.151679582949126,3,0.464417832728034
"227","hsa04974","Protein digestion and absorption - Homo sapiens (human)",0.152900313855455,34,0.464417832728034
"295","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)",0.153484517146622,181,0.464417832728034
"165","hsa04217","Necroptosis - Homo sapiens (human)",0.154346579422967,105,0.464417832728034
"273","hsa05214","Glioma - Homo sapiens (human)",0.15718120544965,75,0.468761648110903
"322","hsa05340","Primary immunodeficiency - Homo sapiens (human)",0.17963358454184,26,0.531022087636843
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",0.183570045139944,36,0.537940045323139
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.212694156833069,214,0.617913197006417
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",0.217076152263985,70,0.625253532589427
"130","hsa04390","Hippo signaling pathway - Homo sapiens (human)",0.224882611643896,129,0.642249492576212
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.25127836081831,57,0.71160342517454
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.256459144781124,181,0.72022276492699
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.260257655450887,176,0.724849833776438
"108","hsa03030","DNA replication - Homo sapiens (human)",0.274264005531995,7,0.757598113641657
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.284460667053901,85,0.777433303649607
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",0.28644458713518,65,0.777433303649607
"266","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)",0.288365468712762,64,0.777433303649607
"302","hsa05131","Shigellosis - Homo sapiens (human)",0.293157532224448,237,0.784080066346342
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",0.299465475578068,148,0.793282122144991
"86","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)",0.301305969242015,6,0.793282122144991
"278","hsa05218","Melanoma - Homo sapiens (human)",0.311038930466347,72,0.806693396507705
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.311187363637987,138,0.806693396507705
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",0.322215097378619,93,0.826121561133939
"126","hsa04310","Wnt signaling pathway - Homo sapiens (human)",0.324494453834216,162,0.826121561133939
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.326036105729418,59,0.826121561133939
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.335447332404501,90,0.843625007614304
"280","hsa05219","Bladder cancer - Homo sapiens (human)",0.347483301921464,40,0.86742127961136
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",0.356729800870861,29,0.88395546245206
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.366061904628083,61,0.900458845690979
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",0.370109179204242,21,0.903817343419054
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",0.398101890744942,85,0.962356295072234
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",0.399791932670958,66,0.962356295072234
"315","hsa05310","Asthma - Homo sapiens (human)",0.418472330712217,12,0.999999999999865
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.426726021842085,41,0.999999999999865
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",0.434126396120948,89,0.999999999999865
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.44779630856538,24,0.999999999999865
"283","hsa05224","Breast cancer - Homo sapiens (human)",0.448962601061943,145,0.999999999999865
"145","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)",0.456534142004246,338,0.999999999999865
"209","hsa04926","Relaxin signaling pathway - Homo sapiens (human)",0.472152867975816,117,0.999999999999865
"120","hsa03267","Virion - Adenovirus - Homo sapiens (human)",0.478607382235806,2,0.999999999999865
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.485912404413241,95,0.999999999999865
"247","hsa04744","Phototransduction - Homo sapiens (human)",0.501478131918358,27,0.999999999999865
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.504651468033644,109,0.999999999999865
"176","hsa04610","Complement and coagulation cascades - Homo sapiens (human)",0.50492307094694,55,0.999999999999865
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.508815198653872,17,0.999999999999865
"155","hsa04142","Lysosome - Homo sapiens (human)",0.535515180468141,63,0.999999999999865
"292","hsa05162","Measles - Homo sapiens (human)",0.538773997373621,129,0.999999999999865
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.553577473059062,61,0.999999999999865
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.563236928510365,98,0.999999999999865
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.576912226647592,10,0.999999999999865
"238","hsa04727","GABAergic synapse - Homo sapiens (human)",0.586022465013441,53,0.999999999999865
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",0.601375385162946,160,0.999999999999865
"215","hsa04924","Renin secretion - Homo sapiens (human)",0.609008483661464,58,0.999999999999865
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",0.614275696060246,77,0.999999999999865
"294","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)",0.616543562145128,209,0.999999999999865
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.61943663055685,123,0.999999999999865
"241","hsa04726","Serotonergic synapse - Homo sapiens (human)",0.623803051331312,88,0.999999999999865
"320","hsa05330","Allograft rejection - Homo sapiens (human)",0.628939334312527,16,0.999999999999865
