"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",6.19618228131043e-55,292,1.60618089111391e-52
"326","hsa05016","Huntington disease - Homo sapiens (human)",9.53223080779767e-55,274,1.60618089111391e-52
"328","hsa05020","Prion disease - Homo sapiens (human)",4.36355355579328e-39,260,4.90172516100778e-37
"324","hsa05012","Parkinson disease - Homo sapiens (human)",8.95667993789037e-37,234,7.54600284767264e-35
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",8.07218184235674e-35,125,5.44065056174844e-33
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",1.55542076149524e-29,439,8.73627994373157e-28
"173","hsa04814","Motor proteins - Homo sapiens (human)",6.39107247585904e-25,101,3.07684489194928e-23
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.6887373336464e-19,348,7.11380601798545e-18
"257","hsa04714","Thermogenesis - Homo sapiens (human)",2.67481543456661e-15,180,1.00156977938772e-13
"106","hsa03050","Proteasome - Homo sapiens (human)",1.43922549762692e-14,39,4.85018992700273e-13
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",6.75886035417029e-14,29,2.07066903577762e-12
"44","hsa00270","Cysteine and methionine metabolism - Homo sapiens (human)",1.14518152016319e-12,51,3.03077072783475e-11
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",1.16914004337839e-12,118,3.03077072783475e-11
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",1.06200961460835e-11,23,2.55640885802153e-10
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",1.47062899178069e-10,111,3.30401313486728e-09
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",3.2772120305812e-10,44,6.90262783941166e-09
"160","hsa04110","Cell cycle - Homo sapiens (human)",1.07259843385795e-08,137,2.12626866005959e-07
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",2.88780684447682e-08,108,5.40661614771494e-07
"255","hsa04710","Circadian rhythm - Homo sapiens (human)",5.14165237409231e-08,33,9.11966763194268e-07
"154","hsa04145","Phagosome - Homo sapiens (human)",1.21713116302745e-07,100,2.05086600970126e-06
"301","hsa05132","Salmonella infection - Homo sapiens (human)",1.41947346083674e-07,201,2.27791693477134e-06
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.74545440596428e-07,187,2.67371879459074e-06
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",3.07266257018332e-07,41,4.50211863544252e-06
"198","hsa04922","Glucagon signaling pathway - Homo sapiens (human)",2.20231448586001e-06,95,3.09241659056176e-05
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",8.8934137388971e-06,35,0.000119883217200333
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",1.02553432111624e-05,36,0.000132925025467759
"108","hsa03030","DNA replication - Homo sapiens (human)",1.82069480980045e-05,7,0.000220189434496534
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",1.8294671115439e-05,119,0.000220189434496534
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",2.41900988340818e-05,80,0.000281105631278813
"196","hsa04911","Insulin secretion - Homo sapiens (human)",3.98888632899366e-05,70,0.000448084897623621
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",5.48134699418714e-05,149,0.000594339604151984
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",5.64358081093872e-05,67,0.000594339604151984
"211","hsa04918","Thyroid hormone synthesis - Homo sapiens (human)",8.7295666884989e-05,58,0.000891473931522464
"231","hsa04978","Mineral absorption - Homo sapiens (human)",0.000129892736694735,12,0.00128746624312134
"19","hsa00630","Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)",0.000144221588728594,30,0.00138864786861532
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",0.000157030362497665,34,0.0014699786711587
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.000181729034850809,31,0.00165520769580331
"235","hsa04964","Proximal tubule bicarbonate reclamation - Homo sapiens (human)",0.000195535770886974,16,0.00173409354707659
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.000231978943707461,71,0.00200453600075421
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",0.000623322676232683,202,0.00520867774113649
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",0.000633696698476546,77,0.00520867774113649
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.00076607941717958,56,0.00614687532355996
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.000785994211630023,186,0.00616000114696088
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",0.00119507256344535,80,0.00898589747561861
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.00119989728902919,10,0.00898589747561861
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.00140117613204205,75,0.0102651381847428
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.00153073150650562,5,0.0109756705891999
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.00161361496067676,24,0.0113289217030847
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.00179422860520509,15,0.0123398987745738
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",0.002197456396822,63,0.0148108561145803
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",0.002289352808561,148,0.0151276842448051
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.00254993673995195,12,0.0165255515646886
"11","hsa00030","Pentose phosphate pathway - Homo sapiens (human)",0.00265416781727514,29,0.016876501026825
"70","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)",0.00301807677566903,18,0.0188350346926012
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.00310032430560128,28,0.0189965325634115
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",0.00357325242596617,85,0.0215033226348321
"83","hsa00670","One carbon pool by folate - Homo sapiens (human)",0.00367824038381001,19,0.0217467896376136
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",0.00391292850464159,120,0.0227354638976589
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.0047112710107238,6,0.0268189452889607
"170","hsa04530","Tight junction - Homo sapiens (human)",0.00477488640159539,163,0.0268189452889607
"238","hsa04727","GABAergic synapse - Homo sapiens (human)",0.00528857452146179,53,0.029217206782502
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.0053981545187948,72,0.0293415818199008
"9","hsa00010","Glycolysis / Gluconeogenesis - Homo sapiens (human)",0.00677126379216846,65,0.0362208872692186
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",0.0069118401678295,66,0.0363951583837272
"18","hsa00620","Pyruvate metabolism - Homo sapiens (human)",0.00899577952605747,47,0.0466396569274056
"29","hsa00100","Steroid biosynthesis - Homo sapiens (human)",0.0107881507783364,17,0.0550849517015055
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.0117910793771129,176,0.059260983948567
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.0119577059599482,138,0.059260983948567
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.0123945330593482,17,0.0605356179855122
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.0129042958088259,137,0.0621249669653477
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.0140716034231445,32,0.0667905683605593
"251","hsa04360","Axon guidance - Homo sapiens (human)",0.0143534500495772,168,0.0669554273203471
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.014503697906188,85,0.0669554273203471
"43","hsa00260","Glycine, serine and threonine metabolism - Homo sapiens (human)",0.0150674572850238,38,0.068618014933149
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.0152859187822861,11,0.0686847283950723
"48","hsa00220","Arginine biosynthesis - Homo sapiens (human)",0.0155328541219711,16,0.068875945251372
"218","hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)",0.0206869441617575,53,0.0905389634092505
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",0.0252336901721972,93,0.109022481897826
"105","hsa04122","Sulfur relay system - Homo sapiens (human)",0.0272319254453084,6,0.116166568038847
"40","hsa00230","Purine metabolism - Homo sapiens (human)",0.0306324165116717,121,0.129039054555417
"330","hsa05030","Cocaine addiction - Homo sapiens (human)",0.0312155065232168,42,0.129871922201532
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.0368315495432191,19,0.151368685317864
"17","hsa00520","Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)",0.03822233340443,44,0.155191883822806
"60","hsa00480","Glutathione metabolism - Homo sapiens (human)",0.0409141286578195,54,0.16414358759149
"101","hsa03060","Protein export - Homo sapiens (human)",0.042915665265127,1,0.170147990521739
"85","hsa00860","Porphyrin metabolism - Homo sapiens (human)",0.0452645575712275,32,0.177373905831438
"46","hsa00290","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)",0.0463269046177202,4,0.1794501937491
"59","hsa00470","D-Amino acid metabolism - Homo sapiens (human)",0.0503684888088738,5,0.190909216110176
"94","hsa03022","Basal transcription factors - Homo sapiens (human)",0.0504181609311742,4,0.190909216110176
"26","hsa00061","Fatty acid biosynthesis - Homo sapiens (human)",0.0512689903920179,17,0.191973886245667
"171","hsa04540","Gap junction - Homo sapiens (human)",0.0530323629357617,86,0.196394574828041
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.0601960560276649,70,0.220500770449164
"45","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)",0.0621306689373116,48,0.225140165934129
"97","hsa00970","Aminoacyl-tRNA biosynthesis - Homo sapiens (human)",0.0630407586459239,7,0.226007826209323
"25","hsa00920","Sulfur metabolism - Homo sapiens (human)",0.0644657118350967,10,0.228683630404501
"220","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)",0.0740240973037265,137,0.259855424909957
"266","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)",0.0761828117591073,64,0.264146740128726
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.0768141855567214,89,0.264146740128726
"80","hsa00780","Biotin metabolism - Homo sapiens (human)",0.0881087540539552,1,0.299925758749322
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.146971119145688,128,0.495292671520968
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.159097051607491,92,0.530848578135885
"52","hsa00360","Phenylalanine metabolism - Homo sapiens (human)",0.162339140164462,16,0.536355786621801
"224","hsa04972","Pancreatic secretion - Homo sapiens (human)",0.168439233564298,73,0.551107006904547
"110","hsa03420","Nucleotide excision repair - Homo sapiens (human)",0.178377469758411,5,0.578011608736389
"279","hsa05211","Renal cell carcinoma - Homo sapiens (human)",0.187905235750039,66,0.601794959436501
"81","hsa00785","Lipoic acid metabolism - Homo sapiens (human)",0.189865160963541,3,0.601794959436501
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.191074363975388,4,0.601794959436501
"21","hsa00650","Butanoate metabolism - Homo sapiens (human)",0.20198957618708,24,0.630282288657833
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.205568112550382,32,0.633205649771895
"156","hsa04146","Peroxisome - Homo sapiens (human)",0.208553880136848,38,0.633205649771895
"137","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)",0.20856328523644,103,0.633205649771895
"334","hsa05034","Alcoholism - Homo sapiens (human)",0.223116016752098,97,0.671340157548725
"226","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)",0.226793767188904,41,0.676367252589917
"13","hsa00051","Fructose and mannose metabolism - Homo sapiens (human)",0.232618879679223,32,0.687654056595599
"146","hsa04152","AMPK signaling pathway - Homo sapiens (human)",0.246463014377919,111,0.72224378995964
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",0.253664775541537,88,0.736939908254293
"213","hsa04928","Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)",0.257922839804643,78,0.740204601037273
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.259181433004149,123,0.740204601037273
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",0.264025204954078,40,0.747701630836339
