"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",2.42435088722493e-66,292,8.17006248994802e-64
"326","hsa05016","Huntington disease - Homo sapiens (human)",2.36045356035616e-63,274,3.97736424920013e-61
"328","hsa05020","Prion disease - Homo sapiens (human)",3.38436490496682e-49,260,3.80176990991273e-47
"324","hsa05012","Parkinson disease - Homo sapiens (human)",1.05050620536325e-45,234,8.85051478018541e-44
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",4.59217357660116e-40,125,3.09512499062918e-38
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",8.16167440758909e-37,439,4.58414045892921e-35
"173","hsa04814","Motor proteins - Homo sapiens (human)",1.24737812079791e-28,101,6.00523466726994e-27
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",3.5553597336911e-26,348,1.49769528781738e-24
"106","hsa03050","Proteasome - Homo sapiens (human)",2.62800557344354e-18,39,9.8404208694497e-17
"257","hsa04714","Thermogenesis - Homo sapiens (human)",1.30934612724946e-16,180,4.41249644883068e-15
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",1.79441482279737e-13,29,5.49743450257013e-12
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",1.66872866161725e-12,111,4.68634632470845e-11
"44","hsa00270","Cysteine and methionine metabolism - Homo sapiens (human)",1.19770299847973e-11,51,3.10481469605899e-10
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",7.23538430872802e-11,187,1.74166036574382e-09
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",2.67756459878379e-10,23,6.01559513193425e-09
"160","hsa04110","Cell cycle - Homo sapiens (human)",3.96750061048583e-10,137,8.35654816083578e-09
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",2.87830470732269e-08,80,5.70581580216321e-07
"301","hsa05132","Salmonella infection - Homo sapiens (human)",4.9298547318042e-08,201,9.2297835812112e-07
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",7.26995273493999e-08,149,1.28946003772357e-06
"154","hsa04145","Phagosome - Homo sapiens (human)",8.71444933219709e-08,100,1.46838471247521e-06
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",1.06699024722307e-07,44,1.71226530149607e-06
"255","hsa04710","Circadian rhythm - Homo sapiens (human)",1.18919355623787e-07,33,1.82162831114619e-06
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",3.51789209510342e-07,202,5.15447667847763e-06
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",6.5294410423611e-07,108,9.16842346364871e-06
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",8.0232554134507e-07,118,1.08153482973315e-05
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",1.56328328529293e-06,41,2.02625564286046e-05
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",5.4378301068434e-06,119,6.78721757780083e-05
"108","hsa03030","DNA replication - Homo sapiens (human)",6.92983484811829e-06,7,8.3405512279138e-05
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",1.06863108518108e-05,34,0.000124182301967595
"231","hsa04978","Mineral absorption - Homo sapiens (human)",1.64413028785312e-05,12,0.000179934044581023
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",1.65517963857915e-05,35,0.000179934044581023
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",1.94047931233124e-05,36,0.000204356727579883
"198","hsa04922","Glucagon signaling pathway - Homo sapiens (human)",4.2050835262926e-05,95,0.000429428226775941
"158","hsa04136","Autophagy - other - Homo sapiens (human)",8.58282118939096e-05,31,0.000850709041419045
"235","hsa04964","Proximal tubule bicarbonate reclamation - Homo sapiens (human)",0.000122574390277111,16,0.00118021627209675
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.00015484813569562,56,0.00144955060359511
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.000263939553464772,71,0.00240398998696293
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.000421151359668409,186,0.00373494758442773
"19","hsa00630","Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)",0.000625463991244519,30,0.00540465038588212
"11","hsa00030","Pentose phosphate pathway - Homo sapiens (human)",0.000994025365366775,29,0.00837466370321508
