"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"328","hsa05020","Prion disease - Homo sapiens (human)",1.18675970633375e-24,235,3.99938021034474e-22
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",3.02013273775363e-19,72,5.08892366311487e-17
"324","hsa05012","Parkinson disease - Homo sapiens (human)",2.68177772017257e-18,211,3.01253030566052e-16
"40","hsa00230","Purine metabolism - Homo sapiens (human)",1.93305671737302e-17,100,1.62860028438677e-15
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.28939573166543e-16,319,8.69052723142498e-15
"171","hsa04540","Gap junction - Homo sapiens (human)",2.98147546024748e-15,84,1.67459538350567e-13
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",7.68294618685641e-15,249,3.69878980710087e-13
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",4.12171341290399e-14,391,1.7362717751858e-12
"326","hsa05016","Huntington disease - Homo sapiens (human)",3.83918886290832e-13,241,1.437562940889e-11
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",6.08711659069426e-13,166,2.05135829106396e-11
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",7.75907173741436e-13,104,2.37709743228058e-11
"257","hsa04714","Thermogenesis - Homo sapiens (human)",1.01583513675937e-12,155,2.85280367573255e-11
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",4.34320260649131e-12,64,1.07932459492891e-10
"196","hsa04911","Insulin secretion - Homo sapiens (human)",4.48384104718241e-12,62,1.07932459492891e-10
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",1.48677570290189e-11,93,3.34028941251958e-10
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",1.8453240479289e-11,121,3.88671377595024e-10
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",3.21375538097482e-11,201,6.37079743169713e-10
"32","hsa00561","Glycerolipid metabolism - Homo sapiens (human)",2.58738061288597e-10,46,4.84415148079206e-09
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",7.62884959075287e-10,37,1.35311700635985e-08
"221","hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)",1.57665389168118e-09,118,2.65666180748279e-08
"47","hsa00310","Lysine degradation - Homo sapiens (human)",4.63408055906725e-09,50,7.43659594478887e-08
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",3.04341886634546e-08,84,4.66196435435646e-07
"33","hsa00564","Glycerophospholipid metabolism - Homo sapiens (human)",3.22384607910279e-08,71,4.72363534198973e-07
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",3.88728603279437e-08,135,5.45839747104877e-07
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",5.35982955050153e-08,82,7.22505023407606e-07
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",2.62916562015921e-07,73,3.40780313074483e-06
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",3.01961109701532e-07,88,3.76892199886728e-06
"154","hsa04145","Phagosome - Homo sapiens (human)",3.43128666079854e-07,94,4.12979858817538e-06
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",4.97185751998967e-07,77,5.77764132495351e-06
"222","hsa04970","Salivary secretion - Homo sapiens (human)",5.23830478997953e-07,58,5.87687944282248e-06
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",5.40603153494056e-07,59,5.87687944282248e-06
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",6.92752215719648e-07,51,7.29554677179755e-06
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",1.52413406284671e-06,25,1.55646417933134e-05
"224","hsa04972","Pancreatic secretion - Homo sapiens (human)",1.63260441745927e-06,67,1.61819908436404e-05
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.89726561599593e-06,169,1.82679575025894e-05
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",2.07855503083972e-06,68,1.94575845942496e-05
"220","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)",2.26760507684925e-06,123,2.06535921864378e-05
"218","hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)",3.15155471785226e-06,49,2.7903043346996e-05
"243","hsa04730","Long-term depression - Homo sapiens (human)",3.22913558021616e-06,54,2.7903043346996e-05
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",4.26160724610514e-06,10,3.59040410484358e-05
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",4.44497447233526e-06,38,3.65355218823654e-05
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",6.51680645423965e-06,209,5.22896136923515e-05
"29","hsa00100","Steroid biosynthesis - Homo sapiens (human)",9.2735552995177e-06,17,7.16632923529874e-05
"141","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)",9.35663164252654e-06,129,7.16632923529874e-05
"334","hsa05034","Alcoholism - Homo sapiens (human)",1.01608777912957e-05,88,7.46993823991891e-05
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",1.04021015508627e-05,109,7.46993823991891e-05
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",1.04697859370244e-05,28,7.46993823991891e-05
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",1.06396746443949e-05,34,7.46993823991891e-05
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",2.07421011434382e-05,44,0.000142654858884463
"228","hsa04975","Fat digestion and absorption - Homo sapiens (human)",2.50022652604239e-05,27,0.000168515267855257
"330","hsa05030","Cocaine addiction - Homo sapiens (human)",2.56139654689526e-05,39,0.000169253065941903
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",2.70087354052451e-05,57,0.0001750373813763
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",3.30144807875404e-05,52,0.000209922264630209
"249","hsa04742","Taste transduction - Homo sapiens (human)",3.66730748884886e-05,24,0.000228867152544827
"34","hsa00565","Ether lipid metabolism - Homo sapiens (human)",4.52188314462085e-05,33,0.000277068112679496
"267","hsa05231","Choline metabolism in cancer - Homo sapiens (human)",5.43616546927233e-05,80,0.000327140671990138
"213","hsa04928","Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)",6.3743701339571e-05,73,0.000376870655288341
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",9.22830275527253e-05,19,0.000529238203177268
"215","hsa04924","Renin secretion - Homo sapiens (human)",9.26559465503229e-05,55,0.000529238203177268
"148","hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)",0.00010668949246767,160,0.000599239316026748
"301","hsa05132","Salmonella infection - Homo sapiens (human)",0.000203756409550704,187,0.00112567065604241
