"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"40","hsa00230","Purine metabolism - Homo sapiens (human)",1.38082998437843e-29,100,4.65339704735531e-27
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",4.10705343924014e-13,44,6.92038504511964e-11
"148","hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)",6.40534887569942e-12,160,7.19534190370235e-10
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",1.00116881373818e-11,104,8.43484725574418e-10
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",2.65093766999314e-09,25,1.78673198957538e-07
"324","hsa05012","Parkinson disease - Homo sapiens (human)",4.0194062526994e-09,211,2.25756651193283e-07
"328","hsa05020","Prion disease - Homo sapiens (human)",1.71401930367587e-08,235,8.2517786476967e-07
"176","hsa04610","Complement and coagulation cascades - Homo sapiens (human)",2.78162143442009e-08,52,1.09713173930313e-06
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",2.93002541653656e-08,72,1.09713173930313e-06
"257","hsa04714","Thermogenesis - Homo sapiens (human)",2.50823917208169e-07,155,7.34203425594699e-06
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",2.5884421889076e-07,319,7.34203425594699e-06
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",2.61437421576747e-07,166,7.34203425594699e-06
"173","hsa04814","Motor proteins - Homo sapiens (human)",4.93698166328e-07,87,1.27981755425028e-05
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",2.20635069851921e-06,249,5.31100132429266e-05
"332","hsa05032","Morphine addiction - Homo sapiens (human)",6.08618289785821e-06,56,0.000128826354433189
"36","hsa00590","Arachidonic acid metabolism - Homo sapiens (human)",6.28581971326752e-06,48,0.000128826354433189
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",6.81401474120466e-06,209,0.000128826354433189
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",6.88093287773708e-06,40,0.000128826354433189
"216","hsa04614","Renin-angiotensin system - Homo sapiens (human)",9.47216140032025e-06,20,0.000168006231153049
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",1.00020028644105e-05,135,0.000168533748265316
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.05520767884378e-05,169,0.000169335708462073
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",1.6203613211243e-05,68,0.000248209893281313
"199","hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)",2.26892066288295e-05,52,0.000332446201474589
"222","hsa04970","Salivary secretion - Homo sapiens (human)",4.13499242540284e-05,58,0.000580621853066982
"326","hsa05016","Huntington disease - Homo sapiens (human)",0.00010019436714353,241,0.00135062006909478
"247","hsa04744","Phototransduction - Homo sapiens (human)",0.00011481648407729,24,0.00148819827438641
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.00017671189937583,201,0.00220562629961684
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",0.000281449724229977,391,0.00338744846662508
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",0.000331944581142449,78,0.00378800329259004
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.000339829115667844,32,0.00378800329259004
"221","hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)",0.00034845134145487,118,0.00378800329259004
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",0.000434335416994551,38,0.00457409486022387
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",0.00074928333983659,93,0.00765177228863427
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.000791179022653933,13,0.00784198031277574
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.00082575660343479,37,0.0079508564387864
"154","hsa04145","Phagosome - Homo sapiens (human)",0.0011553556123264,94,0.0108154122598333
"177","hsa04611","Platelet activation - Homo sapiens (human)",0.00124640945004882,103,0.0113524320180123
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",0.00158537852130971,34,0.014059804254773
"241","hsa04726","Serotonergic synapse - Homo sapiens (human)",0.00165892452616098,80,0.0143348093670833
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",0.00173816388874554,59,0.0146440307626812
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",0.00179775598602539,136,0.0147766772509892
"231","hsa04978","Mineral absorption - Homo sapiens (human)",0.00218640906360382,11,0.0175433298674878
