"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",2.41865971281031e-21,209,8.15088323217074e-19
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",7.95039485311203e-17,104,1.33964153274938e-14
"40","hsa00230","Purine metabolism - Homo sapiens (human)",2.36452003964117e-13,100,2.65614417786358e-11
"328","hsa05020","Prion disease - Homo sapiens (human)",2.45467697006897e-11,235,1.6894670570629e-09
"173","hsa04814","Motor proteins - Homo sapiens (human)",2.50662768110223e-11,87,1.6894670570629e-09
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",1.04900903682722e-09,25,5.89193409017955e-08
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.64337508000157e-09,319,7.91167717086469e-08
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",1.97703734739606e-09,44,8.32826982590592e-08
"324","hsa05012","Parkinson disease - Homo sapiens (human)",9.2239374781768e-09,211,3.4538521446062e-07
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",2.84236106217837e-08,249,9.57875677954112e-07
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",8.93879068724404e-07,100,2.62427342063814e-05
"326","hsa05016","Huntington disease - Homo sapiens (human)",9.34459378268772e-07,241,2.62427342063814e-05
"216","hsa04614","Renin-angiotensin system - Homo sapiens (human)",1.90637396805903e-06,20,4.94190790181457e-05
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",1.25374876726462e-05,391,0.000301795238977269
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.57051977741319e-05,169,0.000352843443325498
"251","hsa04360","Axon guidance - Homo sapiens (human)",3.96964155677842e-05,149,0.000836105752896455
"154","hsa04145","Phagosome - Homo sapiens (human)",4.53330441255393e-05,94,0.000898660933547455
"152","hsa04514","Cell adhesion molecules - Homo sapiens (human)",7.03077213668485e-05,74,0.00131631678336822
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",0.000100817880709371,178,0.00178819083152937
"257","hsa04714","Thermogenesis - Homo sapiens (human)",0.000133169181454062,155,0.00224390070750094
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.000261879292339684,69,0.0042025391199273
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",0.000414581511314381,38,0.0063506349687703
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.000511799469959785,10,0.00749897484245424
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.00053917488520903,12,0.00757091401314346
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.000618108387644707,201,0.00833210106545066
"148","hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)",0.00066731673859561,160,0.0086494515733354
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",0.000722070320903428,183,0.00901250733868352
"176","hsa04610","Complement and coagulation cascades - Homo sapiens (human)",0.000751943997363508,52,0.00905018311112508
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.000905735219324222,194,0.0105252678935263
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.000983150483614287,40,0.0110440570992672
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.00109371179905904,84,0.0116862828856291
"170","hsa04530","Tight junction - Homo sapiens (human)",0.00110967671317546,145,0.0116862828856291
"168","hsa04510","Focal adhesion - Homo sapiens (human)",0.00168310586049309,191,0.017188081060187
"83","hsa00670","One carbon pool by folate - Homo sapiens (human)",0.00199120869232637,15,0.0197363920386467
"43","hsa00260","Glycine, serine and threonine metabolism - Homo sapiens (human)",0.00207775949858216,33,0.0200058557434911
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",0.00291938124220825,51,0.027328652184005
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.0040719098718283,37,0.0370873953190847
"283","hsa05224","Breast cancer - Homo sapiens (human)",0.00473350925310701,133,0.0419787531130806
"36","hsa00590","Arachidonic acid metabolism - Homo sapiens (human)",0.00524547607250921,48,0.0453262932419385
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",0.00867845485597125,166,0.0731159821615578
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.00914934538633106,169,0.0752031559803309
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.0094348385938215,56,0.0757033477647106
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",0.0114336141560377,136,0.0896076272229003
"77","hsa00750","Vitamin B6 metabolism - Homo sapiens (human)",0.0119797932855822,4,0.091754325846391
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",0.0144344935822386,93,0.108098318604765
"44","hsa00270","Cysteine and methionine metabolism - Homo sapiens (human)",0.0226805118009056,44,0.166159401671852
"79","hsa00770","Pantothenate and CoA biosynthesis - Homo sapiens (human)",0.0281822995600175,19,0.199043515756932
"247","hsa04744","Phototransduction - Homo sapiens (human)",0.0283504117398598,24,0.199043515756932
"278","hsa05218","Melanoma - Homo sapiens (human)",0.0342404048369158,69,0.235490131225319
"272","hsa05226","Gastric cancer - Homo sapiens (human)",0.0381886290489656,129,0.257391359790028
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.0433633509526348,5,0.286538221000743
"108","hsa03030","DNA replication - Homo sapiens (human)",0.0454383424340589,7,0.28922556736665
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.045486513562114,4,0.28922556736665
"48","hsa00220","Arginine biosynthesis - Homo sapiens (human)",0.0493598573010547,15,0.308042072415842
"118","hsa03265","Virion - Lyssavirus - Homo sapiens (human)",0.051144991966591,3,0.313379314413476
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",0.0532709345500633,19,0.313496639790247
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",0.0535959683914411,68,0.313496639790247
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.0539549112992117,8,0.313496639790247
