"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"40","hsa00230","Purine metabolism - Homo sapiens (human)",1.00123605906659e-21,100,3.3741655190544e-19
"328","hsa05020","Prion disease - Homo sapiens (human)",2.12435257919946e-19,235,3.57953409595109e-17
"324","hsa05012","Parkinson disease - Homo sapiens (human)",6.64904290274231e-16,211,7.46909152741386e-14
"257","hsa04714","Thermogenesis - Homo sapiens (human)",6.3250471823788e-15,155,5.32885225115414e-13
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",8.70959998888991e-15,72,5.8702703925118e-13
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",2.28960698310598e-14,319,1.28599592217786e-12
"326","hsa05016","Huntington disease - Homo sapiens (human)",4.78633336076985e-14,241,2.24124178023189e-12
"171","hsa04540","Gap junction - Homo sapiens (human)",5.52732051983689e-14,84,2.24124178023189e-12
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",5.98551217272611e-14,391,2.24124178023189e-12
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",8.35566328541086e-14,104,2.81585852718346e-12
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",3.48535591706293e-13,249,1.06778631277292e-11
"196","hsa04911","Insulin secretion - Homo sapiens (human)",5.76952781147057e-12,62,1.62027572705465e-10
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",6.66108127976546e-11,64,1.72675722406228e-09
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",1.40656285435351e-10,166,3.38579772797953e-09
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",3.60343736820751e-10,201,8.09572262057286e-09
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",4.79636456471492e-10,37,1.01023428644308e-08
"32","hsa00561","Glycerolipid metabolism - Homo sapiens (human)",7.25797967248674e-10,46,1.43878773507531e-08
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",1.7840843526226e-09,93,3.34020237129898e-08
"33","hsa00564","Glycerophospholipid metabolism - Homo sapiens (human)",1.32943832547146e-08,71,2.35800376675728e-07
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",1.45747853346353e-08,121,2.45585132888605e-07
"221","hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)",1.53845815328776e-07,118,2.46885903646655e-06
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",2.77118405832344e-07,135,4.24495012570454e-06
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",2.91825663903101e-07,51,4.27588037979761e-06
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",3.24980877952152e-07,84,4.56327316124481e-06
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",3.81564108891978e-07,82,4.97661868577386e-06
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",3.83952776943977e-07,38,4.97661868577386e-06
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",5.0110776823307e-07,73,6.21117152501931e-06
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",5.16061729081723e-07,59,6.21117152501931e-06
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",5.74365032939604e-07,44,6.67451779657402e-06
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",6.82447390505655e-07,169,7.66615902001353e-06
"47","hsa00310","Lysine degradation - Homo sapiens (human)",7.24085917026024e-07,50,7.87151464637968e-06
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",7.87068054067987e-07,25,8.28881044440349e-06
