"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",4.20824691391993e-19,72,1.41817920999102e-16
"328","hsa05020","Prion disease - Homo sapiens (human)",5.64214862460017e-18,235,9.50702043245128e-16
"40","hsa00230","Purine metabolism - Homo sapiens (human)",4.87715003143599e-17,100,5.47866520197976e-15
"171","hsa04540","Gap junction - Homo sapiens (human)",9.84627062005153e-16,84,8.29548299739341e-14
"324","hsa05012","Parkinson disease - Homo sapiens (human)",5.10486499477305e-14,211,3.44067900647704e-12
"257","hsa04714","Thermogenesis - Homo sapiens (human)",1.62453161010167e-13,155,9.12445254340439e-12
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",2.07930307513921e-13,319,1.00103590903131e-11
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",3.19553135965773e-13,104,1.34611758525582e-11
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",6.49224260452586e-13,391,2.43098417525024e-11
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",4.22712359505344e-12,249,1.42454065153301e-10
"32","hsa00561","Glycerolipid metabolism - Homo sapiens (human)",9.2926696434276e-12,46,2.84693606348646e-10
"196","hsa04911","Insulin secretion - Homo sapiens (human)",3.00210684274697e-11,62,8.43091671671441e-10
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",4.86280824350505e-11,166,1.25152878460854e-09
"326","hsa05016","Huntington disease - Homo sapiens (human)",5.19922937226099e-11,241,1.25152878460854e-09
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",6.13728159748517e-11,201,1.37884259890167e-09
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",1.61583346542231e-10,64,3.40334923654574e-09
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",2.13361413274071e-10,121,4.1431768044627e-09
"47","hsa00310","Lysine degradation - Homo sapiens (human)",2.21297277389699e-10,50,4.1431768044627e-09
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",1.18138883113689e-09,37,2.09541071627964e-08
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",2.10816498838262e-09,93,3.55225800542471e-08
"33","hsa00564","Glycerophospholipid metabolism - Homo sapiens (human)",1.57740945043143e-08,71,2.53136659426377e-07
"221","hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)",9.5391726086242e-08,118,1.46122780413925e-06
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",1.2056805147788e-07,135,1.76658405861068e-06
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",1.42267641466933e-07,73,1.99767479893152e-06
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",3.97717001013913e-07,84,5.36122517366754e-06
"222","hsa04970","Salivary secretion - Homo sapiens (human)",8.88292572230804e-07,58,1.15136383400685e-05
"154","hsa04145","Phagosome - Homo sapiens (human)",1.35632601154727e-06,94,1.69289579959789e-05
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",1.56879924917163e-06,59,1.88816195346729e-05
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",1.73215267569641e-06,77,2.01288086796445e-05
"34","hsa00565","Ether lipid metabolism - Homo sapiens (human)",1.87193278889448e-06,33,2.1028044995248e-05
"224","hsa04972","Pancreatic secretion - Homo sapiens (human)",2.25557796867046e-06,67,2.37577512588124e-05
"218","hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)",2.25592890291394e-06,49,2.37577512588124e-05
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",3.07463864869531e-06,82,3.13985825639491e-05
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",3.40857995045254e-06,25,3.37850424500738e-05
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",3.5423741899664e-06,34,3.41080029148193e-05
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",3.97460873320965e-06,68,3.62370234515322e-05
"228","hsa04975","Fat digestion and absorption - Homo sapiens (human)",3.97854560150354e-06,27,3.62370234515322e-05
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",5.77880012145308e-06,169,5.02850930398027e-05
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",5.81934311143117e-06,10,5.02850930398027e-05
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",1.15446541613119e-05,38,9.72637113090531e-05
"29","hsa00100","Steroid biosynthesis - Homo sapiens (human)",1.2521583507364e-05,17,0.000102921308341016
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",1.43744753754792e-05,88,0.000115338052417536
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",1.82849036881472e-05,51,0.000143302617276875
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",3.37516442879731e-05,44,0.000257315003124471
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",3.43595701501519e-05,28,0.000257315003124471
"334","hsa05034","Alcoholism - Homo sapiens (human)",4.37793785450109e-05,88,0.000320731534123232
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",4.64097182117359e-05,19,0.000332767553986276
"173","hsa04814","Motor proteins - Homo sapiens (human)",5.46314244460404e-05,87,0.000383558125798242
"243","hsa04730","Long-term depression - Homo sapiens (human)",6.10324521325685e-05,54,0.000419753803442359
"330","hsa05030","Cocaine addiction - Homo sapiens (human)",6.3975105585793e-05,39,0.000431192211648245
"301","hsa05132","Salmonella infection - Homo sapiens (human)",7.91177143575068e-05,187,0.000522797445852545
