"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"326","hsa05016","Huntington disease - Homo sapiens (human)",3.41232521994326e-74,274,1.14995359912088e-71
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",1.07479588124212e-66,292,1.81103105989296e-64
"328","hsa05020","Prion disease - Homo sapiens (human)",1.35576713632653e-59,260,1.52297841647347e-57
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",3.35618667283477e-54,439,2.47958180518131e-52
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",3.67890475546189e-54,125,2.47958180518131e-52
"324","hsa05012","Parkinson disease - Homo sapiens (human)",2.62596480498811e-52,234,1.47491689880166e-50
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",6.54004149395949e-42,348,3.1485628335205e-40
"257","hsa04714","Thermogenesis - Homo sapiens (human)",5.84340705462314e-31,180,2.46153522176e-29
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",3.80853521473055e-25,187,1.42608485262688e-23
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",5.26626889315339e-21,202,1.77473261699269e-19
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",1.14319170880325e-20,108,3.50232368969722e-19
"173","hsa04814","Motor proteins - Homo sapiens (human)",3.76115134778509e-18,101,1.05625667016965e-16
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",4.80792523787682e-16,149,1.24636215781884e-14
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",7.16399917607957e-16,118,1.72447694452773e-14
"106","hsa03050","Proteasome - Homo sapiens (human)",7.92318433441658e-15,39,1.78007541379892e-13
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",1.73492042051815e-13,44,3.65417613571635e-12
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",2.39644981635442e-11,111,4.75060934183199e-10
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",2.79334078231466e-11,294,5.22975468688911e-10
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",1.49752525332251e-09,80,2.65613689668256e-08
"251","hsa04360","Axon guidance - Homo sapiens (human)",1.32256031870611e-07,168,2.22851413701979e-06
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",4.2185966432957e-07,77,6.76984318471739e-06
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",5.05936249526056e-07,93,7.75002345864913e-06
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",5.30515466689554e-07,36,7.77320488149477e-06
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",8.10962871120614e-07,23,1.13872703153186e-05
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",1.53553068766537e-06,29,2.06989536697292e-05
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",2.49762252944636e-06,41,3.2373030477824e-05
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",2.88914676055575e-06,227,3.60608317891588e-05
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",6.11789014628843e-06,188,7.36331778321143e-05
"154","hsa04145","Phagosome - Homo sapiens (human)",6.90667810724895e-06,100,8.02603628325136e-05
"171","hsa04540","Gap junction - Homo sapiens (human)",1.2903469337986e-05,86,0.000144948972230043
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",1.57243593901645e-05,209,0.000170939003693078
"170","hsa04530","Tight junction - Homo sapiens (human)",4.91027823395696e-05,163,0.000517113676513592
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",6.9113880525468e-05,85,0.000705799325366142
"209","hsa04926","Relaxin signaling pathway - Homo sapiens (human)",8.46764269560961e-05,117,0.000839292820123658
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",9.83816154359026e-05,120,0.000947274411482833
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.00013321837168301,75,0.00124707197936596
"278","hsa05218","Melanoma - Homo sapiens (human)",0.000205836033788472,72,0.0018747768482896
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",0.000286857755315,40,0.00254397535634619
