"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"326","hsa05016","Huntington disease - Homo sapiens (human)",5.1486471185153e-75,274,1.73509407893966e-72
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",3.56360798566069e-73,292,6.00467945583826e-71
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",5.29550139430529e-63,439,5.94861323293628e-61
"328","hsa05020","Prion disease - Homo sapiens (human)",4.13481845952497e-60,260,3.48358455214979e-58
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",3.10700287145329e-56,125,2.09411993535952e-54
"324","hsa05012","Parkinson disease - Homo sapiens (human)",2.94694619450626e-55,234,1.65520144591435e-53
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.03450795065446e-48,348,4.98041684815074e-47
"257","hsa04714","Thermogenesis - Homo sapiens (human)",5.45450019446165e-34,180,2.29770820691697e-32
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",9.63790142890693e-24,187,3.60885864615737e-22
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",5.59710478449688e-21,108,1.88622431237545e-19
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",2.93577707198543e-20,202,8.99415339326445e-19
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",1.24483834246095e-19,149,3.49592101174449e-18
"173","hsa04814","Motor proteins - Homo sapiens (human)",7.37633782193978e-17,101,1.91217372768747e-15
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",4.80976678539244e-15,118,1.15777957619804e-13
"106","hsa03050","Proteasome - Homo sapiens (human)",7.05413707396042e-14,39,1.50338709348555e-12
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",7.13774287708275e-14,294,1.50338709348555e-12
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",2.62874110492959e-12,44,5.21109266094867e-11
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",1.59821343107707e-11,80,2.99221070151652e-10
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",4.03506002896143e-11,111,7.15692226189475e-10
"251","hsa04360","Axon guidance - Homo sapiens (human)",1.83088738752587e-09,168,3.0850452479811e-08
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",2.84121095148788e-09,227,4.55946709834007e-08
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",1.11470922235781e-08,188,1.7075318542481e-07
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",7.68742611986317e-08,23,1.12637504451908e-06
"154","hsa04145","Phagosome - Homo sapiens (human)",2.40727829005601e-07,100,3.38021993228699e-06
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",2.69039589893566e-07,209,3.62665367176526e-06
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",3.23160294424238e-07,77,4.1428777166969e-06
"171","hsa04540","Gap junction - Homo sapiens (human)",3.31921953563253e-07,86,4.1428777166969e-06
"170","hsa04530","Tight junction - Homo sapiens (human)",5.97494810589414e-07,163,7.12573491568462e-06
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",6.1897265408101e-07,40,7.12573491568462e-06
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",6.34338419793883e-07,41,7.12573491568462e-06
