"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"326","hsa05016","Huntington disease - Homo sapiens (human)",4.00872074197054e-78,274,1.35093889004407e-75
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",6.09896743791269e-74,292,1.02767601328829e-71
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",2.12870766084165e-59,439,2.39124827234546e-57
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",4.64008907145326e-55,125,3.90927504269937e-53
"328","hsa05020","Prion disease - Homo sapiens (human)",8.61736474720954e-54,260,5.80810383961923e-52
"324","hsa05012","Parkinson disease - Homo sapiens (human)",1.32790123490968e-53,234,7.45837860274269e-52
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",3.21969592799788e-42,348,1.55005361105041e-40
"257","hsa04714","Thermogenesis - Homo sapiens (human)",2.72549577996475e-31,180,1.14811509731015e-29
"173","hsa04814","Motor proteins - Homo sapiens (human)",1.84733755111287e-22,101,6.59962291894556e-21
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.9583450798058e-22,187,6.59962291894556e-21
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",5.26870338746163e-19,202,1.61413912870415e-17
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",6.09516868356007e-18,108,1.71172653863312e-16
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",9.43329178933424e-18,149,2.44539948692741e-16
"106","hsa03050","Proteasome - Homo sapiens (human)",2.56294018910066e-15,39,6.16936316947801e-14
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",1.47991920175452e-12,118,3.32488513994182e-11
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",4.30002448307939e-12,80,9.05692656748596e-11
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",5.64084872186846e-12,44,1.11821530545275e-10
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",8.68503846319286e-12,294,1.62603220116444e-10
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",2.22314058121953e-09,111,3.94314934668937e-08
"154","hsa04145","Phagosome - Homo sapiens (human)",2.72282610919791e-07,100,4.58796199399848e-06
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",1.03499360342507e-06,23,1.66091830644881e-05
"251","hsa04360","Axon guidance - Homo sapiens (human)",1.23701880776818e-06,168,1.89488790099034e-05
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",1.50415331738239e-06,209,2.2039115998168e-05
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",3.25875741823696e-06,77,4.57583854144106e-05
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",8.61578801224147e-06,29,0.000116140822405015
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",1.33693238261189e-05,188,0.000173287004977002
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",2.01336184774025e-05,227,0.000251297386180912
"170","hsa04530","Tight junction - Homo sapiens (human)",4.63241453709925e-05,163,0.00055754417821516
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.000113681964163234,138,0.00132106282493138
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.000198282826067777,41,0.00222737707949469
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",0.000212159793446719,63,0.00230638227069497
"171","hsa04540","Gap junction - Homo sapiens (human)",0.000238590821080797,86,0.00251265958450714
"238","hsa04727","GABAergic synapse - Homo sapiens (human)",0.000351329831944982,53,0.00358782282925633
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.000436484255410665,129,0.00432632923745277
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",0.000490527753074733,85,0.00472308150817671
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",0.000583984977345658,36,0.00546674826015241
"301","hsa05132","Salmonella infection - Homo sapiens (human)",0.00094616699130697,201,0.00861779124514727
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.00114624909599374,75,0.0101654196144708
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.00121887950643766,31,0.0105323690684485
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",0.00150450107906409,93,0.0125861824470863
"209","hsa04926","Relaxin signaling pathway - Homo sapiens (human)",0.00153125661819151,117,0.0125861824470863
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.00160930462760281,123,0.0129127537976701
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",0.00209369671371988,67,0.016408739361014
"273","hsa05214","Glioma - Homo sapiens (human)",0.00218002448849662,75,0.01669700574144
"278","hsa05218","Melanoma - Homo sapiens (human)",0.00288050680879485,72,0.0215717954347525
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.00301794999837174,10,0.022109764118506
"128","hsa04340","Hedgehog signaling pathway - Homo sapiens (human)",0.00319852894107442,51,0.0229341330455762
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.00460755958304711,59,0.0323489079059766
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.00497131104804572,70,0.0341904453712532
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",0.00513043273277624,120,0.0345791166189118
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",0.00585386244309854,40,0.0386814047710629
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.00606934862059235,56,0.0393340477911466
"241","hsa04726","Serotonergic synapse - Homo sapiens (human)",0.00711333904821857,88,0.0452300992311256
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.00782332415610229,85,0.0488233377890087
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",0.0080973929358088,148,0.0496149348975921
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.00832259115696282,92,0.0500841646410084
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.00865471704197061,214,0.0511691165463877
"196","hsa04911","Insulin secretion - Homo sapiens (human)",0.00934565414897459,70,0.0543014732449041
"255","hsa04710","Circadian rhythm - Homo sapiens (human)",0.0104639900507852,33,0.0597688923239763
"168","hsa04510","Focal adhesion - Homo sapiens (human)",0.0132351674003907,200,0.0743375235655276
"160","hsa04110","Cell cycle - Homo sapiens (human)",0.0137072838830909,137,0.0757271257147807
"344","hsa04950","Maturity onset diabetes of the young - Homo sapiens (human)",0.0145674359086037,21,0.0791810629225716
"118","hsa03265","Virion - Ebolavirus and Lyssavirus - Homo sapiens (human)",0.0153535504216927,3,0.0821293093985784
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.0199931855115021,119,0.105276617459003
"145","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)",0.0226549237035709,338,0.117457065970821
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.0235851464167665,186,0.120427187006823
