"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"326","hsa05016","Huntington disease - Homo sapiens (human)",2.60789157313414e-79,274,8.78859460146204e-77
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",4.47042980686613e-74,292,7.53267422456943e-72
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",7.65758978599149e-64,439,7.92639749862543e-62
"328","hsa05020","Prion disease - Homo sapiens (human)",9.40818694198865e-64,260,7.92639749862543e-62
"324","hsa05012","Parkinson disease - Homo sapiens (human)",4.38001629212973e-61,234,2.95213098089544e-59
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",1.10092071080713e-56,125,6.18350465903337e-55
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",3.60378854807886e-46,348,1.73496677243225e-44
"257","hsa04714","Thermogenesis - Homo sapiens (human)",1.79750919882765e-32,180,7.57200750006149e-31
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",6.5449027128687e-24,202,2.45070246026306e-22
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.16180737723288e-23,187,3.91529086127481e-22
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",4.3220745971588e-21,108,1.32412649022047e-19
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",2.31917013021138e-20,149,6.51300278234362e-19
"173","hsa04814","Motor proteins - Homo sapiens (human)",1.81185117090038e-19,101,4.69687572764175e-18
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",1.90301944931912e-15,118,4.58083967443245e-14
"106","hsa03050","Proteasome - Homo sapiens (human)",9.37552078267802e-15,39,2.10636700250833e-13
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",7.84220412473918e-13,80,1.65176424377319e-11
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",8.60538610223638e-13,294,1.70589124497274e-11
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",1.20282745949985e-11,44,2.25196029917472e-10
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",2.44634410443496e-09,111,4.33904191155042e-08
"251","hsa04360","Axon guidance - Homo sapiens (human)",7.52852636342539e-09,168,1.26855669223718e-07
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",4.32875913164785e-07,138,6.94662774935869e-06
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",8.4840356067052e-07,188,1.29959999975439e-05
"171","hsa04540","Gap junction - Homo sapiens (human)",9.87303314889205e-07,86,1.4466139874681e-05
"170","hsa04530","Tight junction - Homo sapiens (human)",1.51911169907622e-06,163,2.05407578549288e-05
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",1.5237950930956e-06,29,2.05407578549288e-05
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",2.27380470870805e-06,77,2.94720071859467e-05
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",2.37834166879274e-06,23,2.96852274956724e-05
"154","hsa04145","Phagosome - Homo sapiens (human)",2.51420354416315e-06,100,3.0260235513678e-05
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",5.38522416566772e-06,36,6.25800187527594e-05
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",9.87640468671253e-06,41,0.000110944945980737
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",1.25261331117825e-05,93,0.000136171188989378
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",1.94783122505863e-05,227,0.000205130975888987
"301","hsa05132","Salmonella infection - Homo sapiens (human)",3.8827692741316e-05,201,0.000396513104661318
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",5.27951919005375e-05,85,0.000523293519720034
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",6.84186289624244e-05,120,0.000658773656009629
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",0.0001558319477521,40,0.00145876017756827
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.00024882615732359,75,0.00226633554102837
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.000281381278017191,209,0.00249540764978403
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",0.000289728890079949,67,0.00250355476812674
"238","hsa04727","GABAergic synapse - Homo sapiens (human)",0.000303983702921171,53,0.00256106269711087
