"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"326","hsa05016","Huntington disease - Homo sapiens (human)",1.0309992670187e-78,274,3.47446752985302e-76
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",2.40465167520417e-70,292,4.05183807271903e-68
"328","hsa05020","Prion disease - Homo sapiens (human)",2.22214717454729e-64,260,2.49621199274146e-62
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",2.12102133397016e-54,439,1.78696047386986e-52
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",8.75433885785664e-54,125,5.90042439019537e-52
"324","hsa05012","Parkinson disease - Homo sapiens (human)",3.10378581687002e-52,234,1.74329303380866e-50
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.59615507044212e-38,348,7.68434655341423e-37
"257","hsa04714","Thermogenesis - Homo sapiens (human)",5.47152824938204e-30,180,2.30488127505218e-28
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.07539080481841e-26,187,4.02674112470894e-25
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",4.14277310487675e-22,202,1.39611453634347e-20
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",5.42295701731417e-21,149,1.66139683166807e-19
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",5.8050524916282e-20,108,1.63025224139892e-18
"173","hsa04814","Motor proteins - Homo sapiens (human)",1.71968266055568e-19,101,4.45794658928664e-18
"106","hsa03050","Proteasome - Homo sapiens (human)",2.36279222809753e-13,39,5.68757843477762e-12
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",5.33641416549812e-12,44,1.19891438251524e-10
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",6.74635223099588e-12,294,1.42095043865351e-10
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",9.70742316931901e-11,80,1.92435388709442e-09
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",2.38358497198308e-10,111,4.46260075310165e-09
"251","hsa04360","Axon guidance - Homo sapiens (human)",2.71991098527147e-09,168,4.82426316861308e-08
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",3.1873956846343e-09,118,5.37076172860879e-08
"154","hsa04145","Phagosome - Homo sapiens (human)",6.63399555349539e-08,100,1.06459833406093e-06
"170","hsa04530","Tight junction - Homo sapiens (human)",2.05247720018286e-07,163,3.14402189300738e-06
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",7.39750831302258e-07,188,1.08389578325592e-05
"237","hsa04724","Glutamatergic synapse - Homo sapiens (human)",3.1855289857844e-06,77,4.47301361753894e-05
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",6.50332381478335e-06,29,8.69471129421712e-05
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",6.70808586497463e-06,23,8.69471129421712e-05
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",2.4390745010454e-05,36,0.000294725822729316
"171","hsa04540","Gap junction - Homo sapiens (human)",2.448760544932e-05,86,0.000294725822729316
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",2.81433975086044e-05,75,0.000323740946684676
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",2.88196688443331e-05,227,0.000323740946684676
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",3.39265339373564e-05,41,0.000368814256028681
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",3.65911387445619e-05,209,0.000385350429903668
"301","hsa05132","Salmonella infection - Homo sapiens (human)",6.17500025061035e-05,201,0.000615110603537804
"331","hsa05031","Amphetamine addiction - Homo sapiens (human)",6.20586365587102e-05,63,0.000615110603537804
"158","hsa04136","Autophagy - other - Homo sapiens (human)",8.95323819721004e-05,31,0.000848886842400257
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",9.0682273965606e-05,138,0.000848886842400257
"153","hsa04144","Endocytosis - Homo sapiens (human)",9.55042527561879e-05,129,0.000869863058887441
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",0.000176283167828916,67,0.00156335335679854
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",0.000253591503817266,93,0.00219129068683125
"240","hsa04728","Dopaminergic synapse - Homo sapiens (human)",0.00027750162018217,120,0.00231402373392706
"238","hsa04727","GABAergic synapse - Homo sapiens (human)",0.000281528110062343,53,0.00231402373392706
"196","hsa04911","Insulin secretion - Homo sapiens (human)",0.000358301470291809,70,0.00287494274972237
"234","hsa04961","Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)",0.000430293177710464,40,0.00337229769507968
"209","hsa04926","Relaxin signaling pathway - Homo sapiens (human)",0.000483549911559533,117,0.00370355273171733
"256","hsa04713","Circadian entrainment - Homo sapiens (human)",0.000601817051692982,85,0.00450694103156744
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.000768909734560793,70,0.00563309957710842
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.00100764261627148,123,0.0072250119507125
"210","hsa04935","Growth hormone synthesis, secretion and action - Homo sapiens (human)",0.00131723462813824,113,0.00924808478505386
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.00161916749044249,186,0.0111359070261044
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.00212418900287989,92,0.0143170338794105
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.00271064643146565,73,0.0179115264196848
"278","hsa05218","Melanoma - Homo sapiens (human)",0.00292175259830128,72,0.018935204338991
"168","hsa04510","Focal adhesion - Homo sapiens (human)",0.0032919505529411,200,0.0209318365347387
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.0035563812474608,97,0.022194453340635
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.00392261571536205,137,0.0240349362923093
"241","hsa04726","Serotonergic synapse - Homo sapiens (human)",0.00413020195988068,88,0.0247508706674251
"128","hsa04340","Hedgehog signaling pathway - Homo sapiens (human)",0.00418634904463866,51,0.0247508706674251
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.00442547070278329,59,0.0257135108075512
"118","hsa03265","Virion - Ebolavirus and Lyssavirus - Homo sapiens (human)",0.0049958290556685,3,0.0285354981654285
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.00564891324479431,56,0.031728062724928
"333","hsa05033","Nicotine addiction - Homo sapiens (human)",0.00597974317285699,10,0.0330356303156198
"213","hsa04928","Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)",0.00666633278867537,78,0.0362347443513484
"273","hsa05214","Glioma - Homo sapiens (human)",0.00895633536250525,75,0.0479092859867344
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.00917752024829018,30,0.048325380057403
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",0.00967015268402191,80,0.0501360223771598
"205","hsa04915","Estrogen signaling pathway - Homo sapiens (human)",0.0110354345957536,97,0.0563475978601356
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.0115600361991369,107,0.0581452567031216
"147","hsa04150","mTOR signaling pathway - Homo sapiens (human)",0.013148035684462,151,0.065160118024466
"330","hsa05030","Cocaine addiction - Homo sapiens (human)",0.0134708116737197,42,0.0657922251310659
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.0140469909432163,12,0.067626227826627
"139","hsa04020","Calcium signaling pathway - Homo sapiens (human)",0.0143641141966113,214,0.068178964567014
"220","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)",0.0149475536347856,137,0.0691071287612844
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.0149697934705453,176,0.0691071287612844
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.0152006642855801,84,0.0692164124929004
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.0154042461037612,19,0.0692164124929004
"145","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)",0.016213898628685,338,0.0718958399719323
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.016770462790366,85,0.0725514141831774
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",0.0167923154489253,66,0.0725514141831774
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",0.0187772480696789,148,0.0793459406127289
