"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"160","hsa04110","Cell cycle - Homo sapiens (human)",2.32082030135364e-45,127,7.82116441556175e-43
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",5.9863578430022e-33,99,1.00870129654587e-30
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",9.91680603183107e-23,65,1.11398787757569e-20
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",5.55622844556894e-14,165,4.68112246539183e-12
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",1.83687851375964e-11,76,1.238056118274e-09
"167","hsa04218","Cellular senescence - Homo sapiens (human)",2.63522058168631e-07,123,1.48011556004715e-05
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.000233878907685821,105,0.011259598841446
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.000506194530906973,116,0.0213234446144562
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",0.00301060845878048,44,0.11273056117878
"60","hsa00480","Glutathione metabolism - Homo sapiens (human)",0.00376636777416633,46,0.126926593989405
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",0.00496289854351829,165,0.152045164469606
"92","hsa00983","Drug metabolism - other enzymes - Homo sapiens (human)",0.0163200197666052,65,0.441684761739888
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.0170382845775031,66,0.441684761739888
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.0431475909635682,88,0.786602399645904
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.0445142673107297,89,0.786602399645904
"40","hsa00230","Purine metabolism - Homo sapiens (human)",0.0599086347758441,100,0.786602399645904
"349","hsa04934","Cushing syndrome - Homo sapiens (human)",0.095260640437822,122,0.786602399645904
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.0985642151173585,124,0.786602399645904
"292","hsa05162","Measles - Homo sapiens (human)",0.103545891605763,127,0.786602399645904
"272","hsa05226","Gastric cancer - Homo sapiens (human)",0.106882400510031,129,0.786602399645904
"288","hsa05161","Hepatitis B - Homo sapiens (human)",0.14742060289718,153,0.786602399645904
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",0.172763297444864,168,0.786602399645904
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.349204495148942,283,0.786602399645904
"145","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)",0.395127050708443,318,0.786602399645904
"80","hsa00780","Biotin metabolism - Homo sapiens (human)",0.521892360027757,1,0.786602399645904
"97","hsa00970","Aminoacyl-tRNA biosynthesis - Homo sapiens (human)",0.521892360027757,1,0.786602399645904
"101","hsa03060","Protein export - Homo sapiens (human)",0.521892360027757,1,0.786602399645904
"111","hsa03430","Mismatch repair - Homo sapiens (human)",0.521892360027757,1,0.786602399645904
