"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",3.96323731164221e-21,209,1.33561097402342e-18
"248","hsa04740","Olfactory transduction - Homo sapiens (human)",7.33210320395647e-17,72,1.23545938986667e-14
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",3.58624478854258e-14,319,4.02854831246283e-12
"173","hsa04814","Motor proteins - Homo sapiens (human)",5.48118917074024e-13,87,4.61790187634865e-11
"328","hsa05020","Prion disease - Homo sapiens (human)",1.60720918297848e-12,235,1.0832589893275e-10
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",2.60103762466346e-11,104,1.46091613251931e-09
"324","hsa05012","Parkinson disease - Homo sapiens (human)",7.6633844236879e-11,211,3.68937221540403e-09
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",1.25633960696701e-10,100,5.29233059434851e-09
"40","hsa00230","Purine metabolism - Homo sapiens (human)",9.16842439410438e-10,100,3.4330655786813e-08
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",3.15203812318257e-09,249,1.06223684751252e-07
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",3.50241954977486e-09,69,1.07301398934012e-07
"251","hsa04360","Axon guidance - Homo sapiens (human)",4.07350719736329e-09,149,1.14397660459286e-07
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",8.97450369260491e-09,391,2.32646749569835e-07
"152","hsa04514","Cell adhesion molecules - Homo sapiens (human)",3.54682082157512e-08,74,8.53770440622012e-07
"148","hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)",4.92926518530923e-08,160,1.10744157829947e-06
"326","hsa05016","Huntington disease - Homo sapiens (human)",1.81736821535713e-07,241,3.82783180359596e-06
"170","hsa04530","Tight junction - Homo sapiens (human)",7.38245188973395e-07,145,1.46346252167079e-05
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",1.96060650927992e-06,93,3.6706910757074e-05
"127","hsa04330","Notch signaling pathway - Homo sapiens (human)",2.70407108473515e-06,51,4.7961681871355e-05
"257","hsa04714","Thermogenesis - Homo sapiens (human)",4.54321675186626e-06,155,7.4675729980417e-05
"176","hsa04610","Complement and coagulation cascades - Homo sapiens (human)",4.65338376732569e-06,52,7.4675729980417e-05
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.45827850488198e-05,169,0.000223381752793286
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",1.68343839725777e-05,88,0.00024666032168516
"143","hsa04024","cAMP signaling pathway - Homo sapiens (human)",1.90277683857517e-05,166,0.000267181581083264
"169","hsa04520","Adherens junction - Homo sapiens (human)",3.3468035482593e-05,84,0.000451149118305354
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",7.37042292914262e-05,169,0.000955320202738871
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.000142829962910589,175,0.0017827295370692
