"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",3.54787074544545e-39,125,1.19563244121512e-36
"328","hsa05020","Prion disease - Homo sapiens (human)",5.42600460303737e-38,260,9.14281775611796e-36
"324","hsa05012","Parkinson disease - Homo sapiens (human)",9.63812404189149e-38,234,1.08268260070581e-35
"326","hsa05016","Huntington disease - Homo sapiens (human)",3.11885389578381e-35,274,2.51114085107002e-33
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",3.72572826568253e-35,292,2.51114085107002e-33
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",7.82875359263466e-31,202,4.3971499345298e-29
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",4.10502211964872e-26,439,1.97627493474517e-24
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",6.14387463149943e-23,348,2.58810718851913e-21
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.14191350080032e-22,187,4.27583166410787e-21
"257","hsa04714","Thermogenesis - Homo sapiens (human)",3.93911112570791e-21,180,1.32748044936357e-19
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",1.88815066313701e-18,149,5.78460703161065e-17
"301","hsa05132","Salmonella infection - Homo sapiens (human)",3.00641507723666e-12,201,8.44301567523963e-11
"168","hsa04510","Focal adhesion - Homo sapiens (human)",4.01363052280785e-11,200,1.04045652783557e-09
"302","hsa05131","Shigellosis - Homo sapiens (human)",6.7181730861649e-11,237,1.61716023574112e-09
"40","hsa00230","Purine metabolism - Homo sapiens (human)",1.44209184508809e-09,121,3.23989967863124e-08
"106","hsa03050","Proteasome - Homo sapiens (human)",2.9779136287066e-08,39,6.27223058046328e-07
"303","hsa05135","Yersinia infection - Homo sapiens (human)",8.9469702603654e-08,131,1.77360528102538e-06
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",1.31932619516084e-07,87,2.47007182094001e-06
"173","hsa04814","Motor proteins - Homo sapiens (human)",2.65979759629909e-07,101,4.71764099975154e-06
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",3.41818129977425e-07,44,5.75963549011961e-06
"154","hsa04145","Phagosome - Homo sapiens (human)",4.09826271078667e-07,100,6.5767358739767e-06
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",5.31849791610014e-07,70,8.1469718078443e-06
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",8.95246924894517e-07,108,1.31173136386718e-05
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",1.06930814912492e-06,41,1.50148685939624e-05
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",2.57012872774841e-06,23,3.46453352500486e-05
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",4.44611045242867e-06,93,5.76284316334024e-05
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",5.35290880787376e-06,294,6.68122321575355e-05
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",5.60093728350123e-06,227,6.74112808764255e-05
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",6.84802602099818e-06,160,7.95787851405651e-05
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",8.15150884396121e-06,137,9.15686160138309e-05
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",1.94026838408199e-05,89,0.000210925950140526
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",3.43760528859895e-05,102,0.000355668995348229
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",3.48281212062064e-05,79,0.000355668995348229
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",4.00697028019949e-05,111,0.000393351805798452
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",4.08525614330737e-05,126,0.000393351805798452
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",4.94440080543137e-05,17,0.000462850853175103
"177","hsa04611","Platelet activation - Homo sapiens (human)",5.41598796615811e-05,110,0.000493294039079806
"305","hsa05134","Legionellosis - Homo sapiens (human)",6.14010851751668e-05,47,0.000544530676421874
"45","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)",9.36183510017222e-05,48,0.00080895857147642
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.000102092512951104,186,0.000860129421613049
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.000123394766553292,52,0.00101424478849901
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",0.000296085393174253,88,0.00237573279761246
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.000313736237763661,120,0.00238350059415623
"310","hsa05144","Malaria - Homo sapiens (human)",0.000316055845309192,39,0.00238350059415623
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",0.000322480385817383,126,0.00238350059415623
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.000325344294751296,57,0.00238350059415623
"56","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)",0.000337916004803496,16,0.00242292965146337
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",0.000365463540836626,70,0.00256585860962381
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.000402773562665415,107,0.00277009572690296
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",0.000425229576626216,198,0.00286604734646069
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.000589168798407571,72,0.00389313500124219
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.000619812877007674,126,0.00401686422214589
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.000704969274363276,71,0.00448254048038536
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",0.000728569466769028,80,0.00454681315372523
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.000806956744569241,90,0.00487769376285968
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",0.000810536649021193,97,0.00487769376285968
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",0.00083560605536943,119,0.00494033755542979
"145","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)",0.000933542289886093,338,0.00542420261537264
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.000988387765011691,90,0.00564553689506677
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.00101547529675379,119,0.00570358625010044
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.00103919602119131,15,0.00574113211707332
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.00107626423118032,4,0.00585001686948011
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",0.00112834012411513,72,0.00595937776630185
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.00113175126719086,109,0.00595937776630185
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",0.00125128533960535,85,0.00641903396778862
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.00125714018360252,85,0.00641903396778862
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.00141909142313208,84,0.00713781805366437
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.00153486537053815,92,0.00751101850434626
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.00153786432284834,85,0.00751101850434626
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.00159837613000087,30,0.00769503936871848
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.00169484930219891,94,0.00804456640621174
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",0.00173685650698985,188,0.00812945337299417
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.00182611852482048,131,0.00843016360088357
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.00187520373280816,75,0.00846168704977759
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.00188316477368937,59,0.00846168704977759
"175","hsa04640","Hematopoietic cell lineage - Homo sapiens (human)",0.00192290612207876,69,0.0085265705676387
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.00217250534629238,41,0.00950823768442248
"304","hsa05133","Pertussis - Homo sapiens (human)",0.00254046225953203,69,0.0109760997623371
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.00258261986084059,82,0.0110169986468769
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.00266309444891797,176,0.011218285366067
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.00289517939927948,129,0.0120408145346364
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.0029298124386949,89,0.0120408145346364
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.00312376688669507,61,0.0126832462748944
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.00322736040169506,67,0.0129478625639433
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.00328259412739033,209,0.0130145202462416
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",0.0034315026276746,65,0.013446702157283
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",0.00385817888284179,37,0.0148328404114773
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.00387326396501485,62,0.0148328404114773
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.00394233702595928,302,0.0149277255926773
"160","hsa04110","Cell cycle - Homo sapiens (human)",0.0040511625901253,137,0.0151693532541359
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.00451341372994636,56,0.0167145101867244
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.00495516201770689,56,0.0181509739126872
"170","hsa04530","Tight junction - Homo sapiens (human)",0.00506689929619827,163,0.0183606996002023
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",0.00531792895767833,170,0.0190653410504
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.00600224713773043,32,0.0211089783580304
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.00601324012572972,128,0.0211089783580304
"273","hsa05214","Glioma - Homo sapiens (human)",0.00722227872854125,75,0.0250918343455505
"345","hsa04936","Alcoholic liver disease - Homo sapiens (human)",0.00771414050074731,134,0.0265271974362433
