"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"324","hsa05012","Parkinson disease - Homo sapiens (human)",3.15768045533614e-40,234,1.06413831344828e-37
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",8.18225256830825e-40,125,1.37870955775994e-37
"328","hsa05020","Prion disease - Homo sapiens (human)",3.10127734981444e-37,260,3.48376822295822e-35
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",1.40808326971361e-35,292,1.18631015473372e-33
"326","hsa05016","Huntington disease - Homo sapiens (human)",4.86068349916337e-32,274,3.27610067843611e-30
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",2.13325769165603e-25,202,1.19817973681347e-23
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",9.31495422963235e-25,439,4.48448510769443e-23
"257","hsa04714","Thermogenesis - Homo sapiens (human)",1.99364877894766e-23,180,8.39824548131703e-22
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",4.07779858536479e-23,348,1.52690902585326e-21
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",2.04948584610136e-20,187,6.90676730136158e-19
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",4.76775919309995e-19,149,1.46066804370426e-17
"301","hsa05132","Salmonella infection - Homo sapiens (human)",2.04049153375422e-14,201,5.73038039062644e-13
"40","hsa00230","Purine metabolism - Homo sapiens (human)",2.22551871976028e-13,121,5.76922929660935e-12
"168","hsa04510","Focal adhesion - Homo sapiens (human)",1.17752042754788e-11,200,2.83445988631169e-10
"302","hsa05131","Shigellosis - Homo sapiens (human)",2.35428600984843e-11,237,5.28929590212614e-10
"154","hsa04145","Phagosome - Homo sapiens (human)",2.10795781832573e-10,100,4.43988615484857e-09
"173","hsa04814","Motor proteins - Homo sapiens (human)",1.64826371041571e-08,101,3.26744041417703e-07
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",1.76328228896945e-08,87,3.30125628545946e-07
