"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",3.36037261760733e-41,125,1.13244557213367e-38
"324","hsa05012","Parkinson disease - Homo sapiens (human)",5.24223330665112e-39,234,8.83316312170714e-37
"328","hsa05020","Prion disease - Homo sapiens (human)",6.15744735174229e-38,260,6.91686585845717e-36
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",8.89670140013234e-37,292,7.4954709296115e-35
"326","hsa05016","Huntington disease - Homo sapiens (human)",5.0481869719491e-33,274,3.4024780190937e-31
"257","hsa04714","Thermogenesis - Homo sapiens (human)",9.06350162846826e-30,180,5.09066674798967e-28
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",8.63956568000432e-29,202,4.1593337630878e-27
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",1.67901612512318e-25,439,7.07285542708141e-24
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.66154077511767e-24,348,6.22154712460726e-23
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",6.62490301760726e-23,187,2.23259231693365e-21
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",9.53684224991855e-23,149,2.92174167111141e-21
"301","hsa05132","Salmonella infection - Homo sapiens (human)",1.05628699314176e-14,201,2.96640597240644e-13
"40","hsa00230","Purine metabolism - Homo sapiens (human)",2.89828507047832e-13,121,7.51324668270149e-12
"302","hsa05131","Shigellosis - Homo sapiens (human)",1.47456397938434e-12,237,3.54948615037516e-11
"168","hsa04510","Focal adhesion - Homo sapiens (human)",1.38366606644981e-10,200,3.10863642929058e-09
"177","hsa04611","Platelet activation - Homo sapiens (human)",5.7066944651745e-10,110,1.20197252172738e-08
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",4.22558319132121e-09,41,8.37659726750145e-08
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",1.53565936599096e-08,80,2.87509559077197e-07
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",2.42773620451105e-08,87,4.30603737326433e-07
"303","hsa05135","Yersinia infection - Homo sapiens (human)",2.79379891921257e-08,131,4.70755117887318e-07
"154","hsa04145","Phagosome - Homo sapiens (human)",3.38128823377905e-08,100,5.42616254658829e-07
"173","hsa04814","Motor proteins - Homo sapiens (human)",5.00732668266014e-08,101,7.67031405480213e-07
"106","hsa03050","Proteasome - Homo sapiens (human)",6.95608451620492e-08,39,1.01921760085263e-06
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",8.34979635541085e-08,23,1.17245057157227e-06
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",4.20794600845415e-07,70,5.46150617444514e-06
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",4.21362494170842e-07,88,5.46150617444514e-06
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",1.83023281758075e-06,138,2.28440170194338e-05
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",2.06768087889164e-06,44,2.48860162923743e-05
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",2.96776587367288e-06,108,3.44874861871641e-05
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",6.3478134850817e-06,92,7.13071048157511e-05
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",8.64656343060997e-06,170,9.2554414845309e-05
"305","hsa05134","Legionellosis - Homo sapiens (human)",8.90914521718057e-06,47,9.2554414845309e-05
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",9.06319195814598e-06,227,9.2554414845309e-05
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",1.38970618815277e-05,85,0.000133344947466378
"347","hsa04931","Insulin resistance - Homo sapiens (human)",1.4221710908533e-05,94,0.000133344947466378
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",1.42445641210375e-05,294,0.000133344947466378
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",2.04255414813343e-05,93,0.000186038039978639
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",2.44188894019739e-05,79,0.000216556992854348
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",5.15548449022212e-05,59,0.000439595950586316
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",5.28789005040818e-05,126,0.000439595950586316
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",5.40917743440447e-05,119,0.000439595950586316
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",5.47864389454756e-05,15,0.000439595950586316
"337","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)",0.000104620781947315,80,0.000819934965494076
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.000120237768655865,73,0.000920912000841512
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.000141202557126565,120,0.00105745026114783
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",0.000148752134887865,72,0.00108674070199
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.000151769635668289,126,0.00108674070199
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",0.000154787993161781,97,0.00108674070199
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",0.000159325367410753,198,0.00109576834321273
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",0.000176346745541046,148,0.00118857706494665
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.000184750534722561,119,0.00121035115866108
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",0.000186760416173223,160,0.00121035115866108
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",0.00022302351423922,70,0.00140724329027398
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.000225492990132923,137,0.00140724329027398
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.000257773294133005,71,0.00157037390517801
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.000260952340326317,85,0.00157037390517801
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.000284023828147146,75,0.00167922859799278
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.000291020258431404,90,0.00169092805329971
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.000392680410259912,89,0.0022304858006668
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",0.000397119133649875,89,0.0022304858006668
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.000437143927532694,62,0.00241504104227079
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.000497785556425078,109,0.00270570536314921
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.000585040892960344,57,0.00308166170301777
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.000585241391671031,82,0.00308166170301777
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.000599327048643197,144,0.00310728023681165
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",0.000751827009596604,37,0.00376474037408412
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",0.000757860640612164,126,0.00376474037408412
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.000768552258653418,302,0.00376474037408412
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.000770822213091408,102,0.00376474037408412
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.000819033856045951,61,0.00394306299267836
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.000887470432678784,90,0.0041368945743739
"304","hsa05133","Pertussis - Homo sapiens (human)",0.00089188244081016,69,0.0041368945743739
"273","hsa05214","Glioma - Homo sapiens (human)",0.00089612256358841,75,0.0041368945743739
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.000923612307759155,84,0.0042061803745248
"182","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)",0.000970322170162609,49,0.00435998095126399
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.0010908745652592,56,0.0048371674801625
"220","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)",0.00116428289606061,137,0.00509562773990162
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.00125622429483259,85,0.00542753317126388
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",0.00131937989886141,111,0.00562824083438346
"345","hsa04936","Alcoholic liver disease - Homo sapiens (human)",0.00144574842853574,134,0.0060902152552068
"200","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)",0.0014718973361213,69,0.00612381978114663
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",0.00157830433706218,65,0.00648644587304822
"310","hsa05144","Malaria - Homo sapiens (human)",0.0016042434857437,39,0.00651361511681479
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.00163640897960951,107,0.00652521690933531
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.00164582622342285,52,0.00652521690933531
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.001703134696311,129,0.00667391154252101
"291","hsa05164","Influenza A - Homo sapiens (human)",0.00197480023643292,127,0.00764951355951601
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.00208942147305588,186,0.00792457288946735
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.00211015686642055,123,0.00792457288946735
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.00213461267698396,128,0.00792457288946735
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.00213986983068703,89,0.00792457288946735
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.00256678729403746,61,0.00940225345750679
"266","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)",0.00269069587274247,64,0.00975015601198077
"45","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)",0.00299774804328642,48,0.0107472456445481
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.00317090959260076,72,0.0112483845548048
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.00341251779526243,181,0.0119793593437858
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.00349064146264565,176,0.0121272801331091
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",0.00355539929418568,188,0.0122262200218426
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.00389876062055199,67,0.0132715386780406
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.00410463646352979,4,0.0138326248820954
"146","hsa04152","AMPK signaling pathway - Homo sapiens (human)",0.00416343422214949,111,0.0138918547808354
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.00420698560239229,98,0.013899550470649
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.00484135450046504,32,0.0158401598704536
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.00494615564913643,17,0.0160274466707594
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.00516404676171275,32,0.0165741310352114
"288","hsa05161","Hepatitis B - Homo sapiens (human)",0.00760508247952664,159,0.0240709990685825
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.0076427207725173,131,0.0240709990685825
"145","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)",0.00776818442303215,338,0.0242396125052022
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",0.00787754177523463,90,0.0243553355803126
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.00807121759929541,107,0.0247272757360232
"292","hsa05162","Measles - Homo sapiens (human)",0.00825212570225623,129,0.0250537510059491
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.00865036033653789,56,0.0260283163697613
"201","hsa03320","PPAR signaling pathway - Homo sapiens (human)",0.00949845270042612,68,0.0283125112413802
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",0.00957752605791495,80,0.0283125112413802
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.0107102998928734,97,0.0313858353382464
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.0111826316347396,209,0.0324874729388556
"175","hsa04640","Hematopoietic cell lineage - Homo sapiens (human)",0.0116688460907856,69,0.0335345986621679
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.0117508828934526,5,0.0335345986621679
"56","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)",0.0118415941863442,16,0.0335345986621679
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.0120458832375182,30,0.0338288554253636
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.0125278843839802,8,0.0348917110529034
"141","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)",0.0141297416959021,137,0.0390305159960574
"295","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)",0.0145728369958033,181,0.0399272038015097
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",0.016338762914824,66,0.044404541147546
"210","hsa04935","Growth hormone synthesis, secretion and action - Homo sapiens (human)",0.0172904397081928,113,0.0466150254532878
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.0211898934609591,31,0.0566745563201843
"221","hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)",0.0214728275828511,130,0.0569790779166994
"294","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)",0.0219761260359766,209,0.0578590193290947
"199","hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)",0.0225294283250392,54,0.0588559484150249
"197","hsa04910","Insulin signaling pathway - Homo sapiens (human)",0.0262380710555925,136,0.0680171534287282
"263","hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)",0.0280502744268644,161,0.0721598662736894
