"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",1.72450937535191e-38,125,5.81159659493592e-36
"324","hsa05012","Parkinson disease - Homo sapiens (human)",2.59690103499725e-37,234,4.37577824397037e-35
"328","hsa05020","Prion disease - Homo sapiens (human)",2.23172722330371e-34,260,2.50697358084451e-32
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",7.86148419589041e-32,292,6.62330043503767e-30
"326","hsa05016","Huntington disease - Homo sapiens (human)",1.03845397736851e-31,274,6.99917980746376e-30
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",2.51494328837332e-28,202,1.41255981363635e-26
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",2.17564243855382e-25,439,1.04741643113234e-23
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",4.67608130795623e-25,348,1.96979925097656e-23
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",5.94975291979011e-25,187,2.22785192663252e-23
"257","hsa04714","Thermogenesis - Homo sapiens (human)",4.6240862383246e-22,180,1.55831706231539e-20
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",2.10929821987896e-20,149,6.46212272817463e-19
"40","hsa00230","Purine metabolism - Homo sapiens (human)",5.29554632008363e-14,121,1.48716592489015e-12
"301","hsa05132","Salmonella infection - Homo sapiens (human)",9.65535180132818e-13,201,2.502964274652e-11
"168","hsa04510","Focal adhesion - Homo sapiens (human)",1.34808775676309e-11,200,3.245039814494e-10
"302","hsa05131","Shigellosis - Homo sapiens (human)",1.01275452217316e-10,237,2.27532182648236e-09
"303","hsa05135","Yersinia infection - Homo sapiens (human)",3.83858982983024e-10,131,8.08502982907995e-09
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",2.05766660497868e-09,87,4.07902144634009e-08
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",2.1445194088429e-08,108,4.01501689322254e-07
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",3.30908659308048e-07,44,5.86927464141116e-06
"106","hsa03050","Proteasome - Homo sapiens (human)",4.81631236285501e-07,39,8.11548633141069e-06
"173","hsa04814","Motor proteins - Homo sapiens (human)",5.21231625278373e-07,101,8.36452655803866e-06
"154","hsa04145","Phagosome - Homo sapiens (human)",6.61737633689954e-06,100,0.000101366173887961
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",1.09063891013005e-05,160,0.000159802309875576
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",1.49164554808687e-05,90,0.000209451895710531
"177","hsa04611","Platelet activation - Homo sapiens (human)",1.69023169048456e-05,110,0.000227843231877318
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",1.82725550033662e-05,23,0.000234762617310275
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",1.88088743839093e-05,70,0.000234762617310275
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",2.11116236545385e-05,93,0.000254093470413553
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",2.27270000025491e-05,227,0.000264103413822726
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",2.51382761143809e-05,41,0.000280018068379465
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",2.57583386343128e-05,137,0.000280018068379465
"45","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)",3.41619377079955e-05,48,0.000359767906487327
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",3.69060770766418e-05,294,0.000376889332570555
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",4.55458221813776e-05,89,0.000451439472797772
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",5.79111010303271e-05,70,0.000557601172777721
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",6.84465550374685e-05,111,0.000640735806878525
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.000132429574951759,98,0.00120618288537143
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",0.000149913358428417,85,0.00132949478395728
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.000159442993064406,102,0.00134723254186468
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.000164594250534926,75,0.00134723254186468
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",0.000165433561383989,198,0.00134723254186468
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",0.000167904352398565,126,0.00134723254186468
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.000181910308189878,92,0.00142566915953462
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",0.000234270870585803,80,0.00179430189516854
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.000240307554540082,128,0.00179963657511128
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",0.000249397071634492,97,0.00182710463349617
"305","hsa05134","Legionellosis - Homo sapiens (human)",0.000307916945153339,47,0.00220783001099309
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.00032300652339815,89,0.00226777496635785
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.000338956583787211,94,0.00232942750211203
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.000345612389037393,138,0.00232942750211203
"310","hsa05144","Malaria - Homo sapiens (human)",0.00038815179439271,39,0.00255926051566336
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.000394900732387224,131,0.00255926051566336
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.000506081120345275,52,0.00321791202936524
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",0.000544391723076333,126,0.00339740760512452
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.000596005566465686,109,0.00365188865270793
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.000676939272874742,15,0.00407372383854979
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.000716476046842231,71,0.00423600750501459
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.000869373951441024,73,0.00505136244199354
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.000896013945724293,79,0.00511791016456079
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",0.00093738268212859,119,0.00526496606462224
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",0.00115364115893768,72,0.006373394599377
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.00134906048919716,126,0.00733279652999102
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",0.00141404485388509,88,0.00756401771046471
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.00145076023803737,119,0.00758311262930034
"337","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)",0.00146261816292143,80,0.00758311262930034
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.00183607002807327,186,0.0093750848403135
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.00212268795041797,56,0.0106768035715053
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.00224634248030233,4,0.0111181917834864
"182","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)",0.00227642502391858,49,0.0111181917834864
"200","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)",0.00239712253734248,69,0.0115404327869202
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.00246531912960625,85,0.0117015851644691
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.00275529853641431,84,0.0128963278718281
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",0.00283092548416939,170,0.0129556531885583
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.00284486153101873,176,0.0129556531885583
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.00290274018185991,82,0.0130429792171572
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.00364623276888121,62,0.0161681637251706
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.00374805650169501,144,0.0163321699757945
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.00378014616650437,120,0.0163321699757945
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.00393045316344094,90,0.0166841190143114
"304","hsa05133","Pertussis - Homo sapiens (human)",0.00396062172446562,69,0.0166841190143114
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.00424096337456509,31,0.0176445019410918
"21","hsa00650","Butanoate metabolism - Homo sapiens (human)",0.00440550056743292,24,0.0181055328198158
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",0.00456778187631011,37,0.0185462950881507
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.00472093382438045,209,0.0189399368906692
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.00492352949406781,302,0.0195203463470688
"28","hsa00071","Fatty acid degradation - Homo sapiens (human)",0.00518212337346336,41,0.0203066927541529
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.00541513324079497,41,0.0209758609442288
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.00557143310004101,32,0.0213360563035661
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.00593422012958227,19,0.0224700245356093
"270","hsa05212","Pancreatic cancer - Homo sapiens (human)",0.00640978152829099,76,0.0240010708337118
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",0.00668277572969048,90,0.0243036696854912
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.00675175095067232,129,0.0243036696854912
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",0.00677876041488862,29,0.0243036696854912
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.00677906513482543,57,0.0243036696854912
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.00701595629384965,32,0.0248881818002877
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",0.00719140216218398,188,0.025208346851081
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.0072558149690055,85,0.025208346851081
