"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"324","hsa05012","Parkinson disease - Homo sapiens (human)",7.86880403082185e-41,234,2.65178695838696e-38
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",1.62099100896209e-40,125,2.73136985010112e-38
"328","hsa05020","Prion disease - Homo sapiens (human)",1.0020184240772e-37,260,1.12560069638005e-35
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",2.2726509826553e-37,292,1.91470845288709e-35
"326","hsa05016","Huntington disease - Homo sapiens (human)",2.6173894071898e-35,274,1.76412046044592e-33
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",4.37250347782612e-29,202,2.45588945337901e-27
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",2.81043653392686e-26,439,1.35302444561907e-24
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.44009026515051e-24,348,6.06638024194652e-23
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",7.39015516993413e-22,187,2.76720254696422e-20
"257","hsa04714","Thermogenesis - Homo sapiens (human)",6.69662583641458e-21,180,2.25676290687171e-19
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",2.52908472486898e-17,149,7.74819592982589e-16
"301","hsa05132","Salmonella infection - Homo sapiens (human)",4.99680497044852e-14,201,1.40326939586763e-12
"40","hsa00230","Purine metabolism - Homo sapiens (human)",9.07259889564197e-13,121,2.3518967906395e-11
"302","hsa05131","Shigellosis - Homo sapiens (human)",9.86052026824861e-12,237,2.3735680931427e-10
"173","hsa04814","Motor proteins - Homo sapiens (human)",3.63907354775301e-10,101,8.17578523728509e-09
"106","hsa03050","Proteasome - Homo sapiens (human)",4.57853851124043e-09,39,9.64354673930015e-08
"154","hsa04145","Phagosome - Homo sapiens (human)",5.55736830775005e-08,100,1.10166654100692e-06
"168","hsa04510","Focal adhesion - Homo sapiens (human)",2.24071651643194e-07,200,4.19511925576423e-06
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",8.19526108404988e-07,23,1.453580518592e-05
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",1.22862632437127e-06,44,2.0702353565656e-05
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",1.43901825851731e-06,41,2.3092816815254e-05
"303","hsa05135","Yersinia infection - Homo sapiens (human)",2.47601106897489e-06,131,3.79279877383881e-05
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",2.60656191421161e-06,87,3.81917984821441e-05
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",3.87413674459833e-06,70,5.42954622476513e-05
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",4.02785328246671e-06,160,5.42954622476513e-05
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",9.66901175636374e-06,89,0.000125325267765176
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",1.02424315001759e-05,93,0.000127840719094788
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",1.82663992277832e-05,37,0.000219849162134391
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",2.12756440639043e-05,126,0.000247237656880543
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",2.71591226226371e-05,294,0.000305087477460957
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",2.91436185065394e-05,71,0.000316819336667863
"177","hsa04611","Platelet activation - Homo sapiens (human)",3.2326906681683e-05,110,0.000340442735991474
"169","hsa04520","Adherens junction - Homo sapiens (human)",3.78179907420185e-05,85,0.000371625631657527
"305","hsa05134","Legionellosis - Homo sapiens (human)",3.81216905071359e-05,47,0.000371625631657527
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",3.89949545320199e-05,126,0.000371625631657527
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",3.96988805331483e-05,80,0.000371625631657527
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",4.47913374980514e-05,170,0.000399084729366256
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",4.5000651976017e-05,108,0.000399084729366256
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",6.025502545503e-05,119,0.000520665219957567
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",6.25038407713376e-05,97,0.000526594858498519
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",6.5902097641198e-05,186,0.000541683095245945
"167","hsa04218","Cellular senescence - Homo sapiens (human)",7.30222874470623e-05,128,0.000578224340624901
"281","hsa05215","Prostate cancer - Homo sapiens (human)",7.37793669046609e-05,90,0.000578224340624901
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",8.28692405155201e-05,198,0.000634703046675688
"310","hsa05144","Malaria - Homo sapiens (human)",0.000102874125810722,39,0.000770412897738076
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",0.000112487673195778,70,0.000812090877392305
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",0.000113258965096256,126,0.000812090877392305
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.000148599273863735,137,0.00102672770707601
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.000149286817942802,84,0.00102672770707601
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.000160282448822702,120,0.00108030370506501
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",0.000165707022230226,111,0.00109496600963894
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.000255267681661405,32,0.00165433093692103
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.000312263614559482,52,0.00198552524729331
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.00034213318853422,144,0.00213516452844504
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",0.000398805030250028,72,0.00244358718535017
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.000434274267080783,89,0.00261340050011114
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.000577713890376671,75,0.00341560668520944
"280","hsa05219","Bladder cancer - Homo sapiens (human)",0.000621797503384014,40,0.00356295371019728
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.000623781213357981,82,0.00356295371019728
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",0.000769864257568632,227,0.00432407091334381
"273","hsa05214","Glioma - Homo sapiens (human)",0.000808946481724495,75,0.00446909777608451
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.000908946876571373,67,0.00493677405720297
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.000925634885592352,72,0.00493677405720297
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.000946908458728925,131,0.00493677405720297
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.000952196776611849,17,0.00493677405720297
"288","hsa05161","Hepatitis B - Homo sapiens (human)",0.0010271157501785,159,0.0052445152698508
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.00114871717827831,94,0.0057778759564148
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.00117668867954116,138,0.00583153066184367
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.00122185025517539,129,0.00596758747817544
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.00144485702313427,90,0.00692668239581232
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.00149871852351078,79,0.00692668239581232
