"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"324","hsa05012","Parkinson disease - Homo sapiens (human)",5.40612678915007e-44,234,1.82186472794357e-41
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",2.14453454070707e-42,125,3.61354070109142e-40
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",3.00244270397018e-40,292,3.37274397079316e-38
"328","hsa05020","Prion disease - Homo sapiens (human)",9.72794753640145e-39,260,8.19579579941822e-37
"326","hsa05016","Huntington disease - Homo sapiens (human)",3.94906100411824e-37,274,2.6616671167757e-35
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",2.76074833453246e-28,439,1.5506203145624e-26
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",2.73154540148273e-27,202,1.31504400042811e-25
"257","hsa04714","Thermogenesis - Homo sapiens (human)",5.02481409358251e-26,180,2.11670293692163e-24
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",2.14259749083483e-25,348,8.0228372712371e-24
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.52902382206396e-22,187,5.15281028035555e-21
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",4.64179827009288e-19,149,1.42207819729209e-17
"168","hsa04510","Focal adhesion - Homo sapiens (human)",4.99340916689673e-13,200,1.40231574103683e-11
"301","hsa05132","Salmonella infection - Homo sapiens (human)",3.39883091472322e-12,201,8.81081552509019e-11
"173","hsa04814","Motor proteins - Homo sapiens (human)",3.43502671671419e-11,101,8.26860002523345e-10
"40","hsa00230","Purine metabolism - Homo sapiens (human)",1.11296020356424e-10,121,2.50045059067433e-09
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",2.54040590601121e-10,87,5.35072993953612e-09
"302","hsa05131","Shigellosis - Homo sapiens (human)",3.88697159290593e-10,237,7.70534956946646e-09
"154","hsa04145","Phagosome - Homo sapiens (human)",3.41603398031627e-08,100,6.39557472981436e-07
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",6.4381802740886e-08,80,1.14192986966729e-06
"106","hsa03050","Proteasome - Homo sapiens (human)",3.27909669250725e-07,39,5.52527792687472e-06
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",5.13225557411329e-07,44,8.23604823083895e-06
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",1.20801395973523e-06,108,1.85045774741261e-05
"303","hsa05135","Yersinia infection - Homo sapiens (human)",1.37239873319258e-06,131,2.01086249167782e-05
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",1.51047222204723e-06,93,2.12095474512466e-05
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",4.47261765878296e-06,41,6.02908860403943e-05
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",5.65361265277825e-06,23,7.32795178456258e-05
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",6.7481168699792e-06,85,8.42264957475181e-05
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",3.12179072846559e-05,126,0.000375729812676037
"337","hsa05410","Hypertrophic cardiomyopathy - Homo sapiens (human)",4.95263717218456e-05,80,0.000563175001437082
"305","hsa05134","Legionellosis - Homo sapiens (human)",5.01342731249627e-05,47,0.000563175001437082
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",5.7818817182369e-05,198,0.000628546496466398
"177","hsa04611","Platelet activation - Homo sapiens (human)",6.01336638565516e-05,110,0.000633282647489309
"246","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)",7.37020596313401e-05,119,0.000752654366538231
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",8.68245986350829e-05,227,0.00083918608803468
"45","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)",8.71558251668065e-05,48,0.00083918608803468
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",0.000103255878326671,89,0.000948849309466395
"166","hsa04115","p53 signaling pathway - Homo sapiens (human)",0.000104176333680287,72,0.000948849309466395
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",0.00011977657838452,111,0.00106222912935746
"310","hsa05144","Malaria - Homo sapiens (human)",0.000167262001796099,39,0.00144531524628937
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.000192319860092924,52,0.00162029482128289
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",0.000220905821567495,160,0.00181573809434746
"304","hsa05133","Pertussis - Homo sapiens (human)",0.000234676789746562,69,0.00188300186058551
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.00024546159818829,90,0.00192373392068497
"157","hsa04140","Autophagy - animal - Homo sapiens (human)",0.000259102147735424,137,0.00198448690424631
"58","hsa00450","Selenocompound metabolism - Homo sapiens (human)",0.000284382289481468,17,0.00209798421893318
"266","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)",0.000286371733148149,64,0.00209798421893318
"75","hsa00730","Thiamine metabolism - Homo sapiens (human)",0.000299480472254453,15,0.00214733870531384
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.00034308243985502,119,0.00240872462981545
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.000351268512866985,70,0.00241586711910559
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",0.000424265257454426,92,0.00285954783524283
"21","hsa00650","Butanoate metabolism - Homo sapiens (human)",0.000470492990388565,24,0.00310894387766561
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",0.000482242429431907,170,0.00312530189843371
"99","hsa03015","mRNA surveillance pathway - Homo sapiens (human)",0.000527138036889977,56,0.00335180223456457
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.000567921927593441,138,0.0035442535110924
"316","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)",0.000615294413585231,41,0.00376522431196737
"122","hsa04010","MAPK signaling pathway - Homo sapiens (human)",0.00062567525658805,294,0.00376522431196737
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.000641490519983997,128,0.00379267202165977
"273","hsa05214","Glioma - Homo sapiens (human)",0.000781669120795616,75,0.00454176713289867
"297","hsa05165","Human papillomavirus infection - Homo sapiens (human)",0.000867141368288913,302,0.00495299391717566
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.00105714106532059,75,0.00593760898355062
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",0.00149741595038531,70,0.00827260943081718
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.00161865195793918,72,0.00870886732804928
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",0.0016280671859558,126,0.00870886732804928
"338","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",0.0017977680261661,61,0.00946637226278088
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.00206452191631318,73,0.010703752089193
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.00228559022796244,144,0.0116703622245961
"160","hsa04110","Cell cycle - Homo sapiens (human)",0.00232357937884028,137,0.0116872574726743
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.00259022974639438,79,0.0128368738902192
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.00268583518531667,30,0.0131177747456771
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",0.0027474118140727,97,0.01322682544775
"169","hsa04520","Adherens junction - Homo sapiens (human)",0.00286010924987421,85,0.013346792625993
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",0.00287162019626211,71,0.013346792625993
"253","hsa04211","Longevity regulating pathway - Homo sapiens (human)",0.00289114499020027,88,0.013346792625993
"56","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)",0.00310882396012445,16,0.0141577523589451
"311","hsa05145","Toxoplasmosis - Homo sapiens (human)",0.00316499984661679,97,0.0142213993107981
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.00332843408736035,28,0.014600598947267
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.00338868637745176,186,0.014600598947267
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.00340170890117087,32,0.014600598947267
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",0.00346694748501073,126,0.014600598947267
"145","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)",0.00350164258457478,338,0.014600598947267
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.00350934277367546,94,0.014600598947267
"291","hsa05164","Influenza A - Homo sapiens (human)",0.00396964945968018,127,0.0163142910721002
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.0041899577869251,131,0.0170122382432983
"123","hsa04012","ErbB signaling pathway - Homo sapiens (human)",0.00450775728633915,84,0.0180846929225749
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.00495109126972104,4,0.0194012242096539
"105","hsa04122","Sulfur relay system - Homo sapiens (human)",0.00496647917503709,6,0.0194012242096539
"186","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)",0.0050086246475961,102,0.0194012242096539
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.00507118929840907,61,0.019420349926862
"220","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)",0.00538890720821305,137,0.0202647198295543
"286","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)",0.0054119429811866,176,0.0202647198295543
"28","hsa00071","Fatty acid degradation - Homo sapiens (human)",0.00570042393949751,41,0.0211103611825347
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.00582561352317452,5,0.0213394756229328
"144","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)",0.0064627171499243,148,0.0234186632206934
"288","hsa05161","Hepatitis B - Homo sapiens (human)",0.00794196967770101,159,0.0284728061849494
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.00833479968791602,56,0.0293011875455491
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",0.00834692582899916,29,0.0293011875455491
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.00844112775135189,19,0.0293263922907792
"191","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)",0.00937085432552968,62,0.0321257102753263
"281","hsa05215","Prostate cancer - Homo sapiens (human)",0.00943752319660922,90,0.0321257102753263
"206","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)",0.0101803255162756,89,0.0343076969898487
"282","hsa05213","Endometrial cancer - Homo sapiens (human)",0.0107679135587186,57,0.0359285828642393
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.0114322795701274,98,0.0377713550503228
"114","hsa03460","Fanconi anemia pathway - Homo sapiens (human)",0.011992890899042,9,0.0390489799037073
"98","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)",0.0120507237685031,12,0.0390489799037073
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.013318348861879,32,0.0427455577757449
"200","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)",0.0141440906090665,69,0.0447259305807408
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",0.014203278962781,37,0.0447259305807408
"280","hsa05219","Bladder cancer - Homo sapiens (human)",0.0143335326490208,40,0.0447259305807408
"44","hsa00270","Cysteine and methionine metabolism - Homo sapiens (human)",0.0144833174658211,51,0.0447786971190982
"179","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)",0.0146236104425948,99,0.0448014247195857
"138","hsa04068","FoxO signaling pathway - Homo sapiens (human)",0.0148711468397895,109,0.0451493377027844
"268","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)",0.0178477066698391,85,0.053702474533355
"292","hsa05162","Measles - Homo sapiens (human)",0.0191159752843376,129,0.0570095900072723
"182","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)",0.0197735085099122,49,0.0580483013604212
"183","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)",0.0198087675265532,89,0.0580483013604212
"165","hsa04217","Necroptosis - Homo sapiens (human)",0.0226248409480081,105,0.0657290637886096
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.0228958488636437,120,0.065947872367931
"345","hsa04936","Alcoholic liver disease - Homo sapiens (human)",0.0231528188965177,134,0.0661228810858175
"175","hsa04640","Hematopoietic cell lineage - Homo sapiens (human)",0.0242837071350336,69,0.0687698260882884
"261","hsa05205","Proteoglycans in cancer - Homo sapiens (human)",0.0295849669273168,181,0.0830844487875481
"171","hsa04540","Gap junction - Homo sapiens (human)",0.0328821765529382,86,0.0909874560876759
"97","hsa00970","Aminoacyl-tRNA biosynthesis - Homo sapiens (human)",0.0329390790584465,7,0.0909874560876759
"48","hsa00220","Arginine biosynthesis - Homo sapiens (human)",0.034519632746021,16,0.0945781807756836
"146","hsa04152","AMPK signaling pathway - Homo sapiens (human)",0.0356724591980821,111,0.0968257227780993
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",0.0359145856001852,29,0.0968257227780993
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.0384992138204155,33,0.10297011950381
"269","hsa05210","Colorectal cancer - Homo sapiens (human)",0.0400700885728385,82,0.106327715346823
"125","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",0.0425552994862639,188,0.112040124428679
"254","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)",0.0438235901611149,59,0.114484882823998
"212","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)",0.0474816360668724,95,0.121857140395092
"158","hsa04136","Autophagy - other - Homo sapiens (human)",0.0475092195905445,31,0.121857140395092
"153","hsa04144","Endocytosis - Homo sapiens (human)",0.0477303932704812,129,0.121857140395092
"102","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",0.051246265910848,71,0.129849560992149
"193","hsa04670","Leukocyte transendothelial migration - Homo sapiens (human)",0.0582476487599036,107,0.146488489791698
"136","hsa04668","TNF signaling pathway - Homo sapiens (human)",0.0595213137723787,107,0.148582835120679
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",0.0620317912507364,65,0.153711129790428
"87","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)",0.0625482539286747,21,0.153859573532579
"223","hsa04971","Gastric acid secretion - Homo sapiens (human)",0.063433537146339,66,0.15490653636461
"9","hsa00010","Glycolysis / Gluconeogenesis - Homo sapiens (human)",0.0657106256102553,65,0.159312811731338
"119","hsa03266","Virion - Herpesvirus - Homo sapiens (human)",0.0665326569308741,5,0.16015360989789
"140","hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)",0.0678363487596149,97,0.162133684624044
"278","hsa05218","Melanoma - Homo sapiens (human)",0.0691419400063121,72,0.163017634087051
"203","hsa04912","GnRH signaling pathway - Homo sapiens (human)",0.0691736548203215,90,0.163017634087051
"226","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)",0.0702895879912071,41,0.164497160784978
"270","hsa05212","Pancreatic cancer - Homo sapiens (human)",0.0722519696950516,76,0.167923543360223
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.0739511851324582,6,0.170695543764647
"243","hsa04730","Long-term depression - Homo sapiens (human)",0.0769333894841766,56,0.176371103783452
"276","hsa05220","Chronic myeloid leukemia - Homo sapiens (human)",0.0787393042243801,76,0.179291523808217
"197","hsa04910","Insulin signaling pathway - Homo sapiens (human)",0.0799337037008185,136,0.180789651994469
"24","hsa00910","Nitrogen metabolism - Homo sapiens (human)",0.0835087418014277,4,0.187616306580541
"287","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)",0.0842697642444236,176,0.188072255300469
"293","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)",0.0860061440420761,127,0.190684674619603
"55","hsa00410","beta-Alanine metabolism - Homo sapiens (human)",0.0908995082017071,31,0.200216563816832
"342","hsa04930","Type II diabetes mellitus - Homo sapiens (human)",0.0915055805449348,45,0.200242731452227
"290","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)",0.0961956830370805,135,0.20914803344191
"141","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)",0.0969920362196383,137,0.209527667987295
"101","hsa03060","Protein export - Homo sapiens (human)",0.0986182002572429,1,0.21168365278147
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",0.102745135385227,55,0.2187945588557
"95","hsa03040","Spliceosome - Homo sapiens (human)",0.103229480290968,11,0.2187945588557
"217","hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)",0.105606529405549,80,0.222433752560437
"263","hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)",0.106591525341916,161,0.223113938138047
"275","hsa05221","Acute myeloid leukemia - Homo sapiens (human)",0.10936514586416,67,0.227506507137173
"133","hsa04371","Apelin signaling pathway - Homo sapiens (human)",0.110745944552414,123,0.228965541804685
"111","hsa03430","Mismatch repair - Homo sapiens (human)",0.114448446816162,1,0.235177601079552
"267","hsa05231","Choline metabolism in cancer - Homo sapiens (human)",0.120240163270416,84,0.245581424376547
"109","hsa03410","Base excision repair - Homo sapiens (human)",0.122624994945571,6,0.248943513835286
"205","hsa04915","Estrogen signaling pathway - Homo sapiens (human)",0.123739557629117,97,0.249701981562948
"113","hsa03450","Non-homologous end-joining - Homo sapiens (human)",0.126583395752224,3,0.253920264098211
"25","hsa00920","Sulfur metabolism - Homo sapiens (human)",0.130365150729,10,0.259958910033568
"110","hsa03420","Nucleotide excision repair - Homo sapiens (human)",0.131826135780072,5,0.261325927987555
"225","hsa04976","Bile secretion - Homo sapiens (human)",0.13687470063892,58,0.269747217048632
"250","hsa04750","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)",0.153289980108443,81,0.300341414514798
"242","hsa04720","Long-term potentiation - Homo sapiens (human)",0.161350749910042,67,0.314307530171585
"251","hsa04360","Axon guidance - Homo sapiens (human)",0.163316945052387,168,0.316309255647439
"221","hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)",0.165876847519677,130,0.319431414937893
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.177230860371214,17,0.339356817869881
"202","hsa04929","GnRH secretion - Homo sapiens (human)",0.183645472764059,48,0.349652679782418
"229","hsa04979","Cholesterol metabolism - Homo sapiens (human)",0.185205004027841,24,0.35014658391706
"314","hsa05143","African trypanosomiasis - Homo sapiens (human)",0.185982903623602,31,0.35014658391706
"295","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)",0.189625551091546,181,0.355021170654728
"124","hsa04014","Ras signaling pathway - Homo sapiens (human)",0.193153775902641,209,0.357024616590464
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",0.193856044979011,36,0.357024616590464
"181","hsa04622","RIG-I-like receptor signaling pathway - Homo sapiens (human)",0.193873901590668,70,0.357024616590464
"201","hsa03320","PPAR signaling pathway - Homo sapiens (human)",0.196077775130062,68,0.359120707711037
"152","hsa04514","Cell adhesion molecules - Homo sapiens (human)",0.202984288563535,82,0.369760568896818
"42","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)",0.208150706373142,35,0.377133269073919
"170","hsa04530","Tight junction - Homo sapiens (human)",0.210084417228829,163,0.378601329444468
"239","hsa04725","Cholinergic synapse - Homo sapiens (human)",0.216842712905764,93,0.388702097070439
"14","hsa00052","Galactose metabolism - Homo sapiens (human)",0.223781476609946,31,0.397181283599025
"259","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)",0.223930100545444,102,0.397181283599025
"96","hsa03010","Ribosome - Homo sapiens (human)",0.226688712249517,4,0.399969089152289
