"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",2.83032650331288e-40,125,9.5382003161644e-38
"324","hsa05012","Parkinson disease - Homo sapiens (human)",9.18869485182888e-38,234,1.54829508253317e-35
"326","hsa05016","Huntington disease - Homo sapiens (human)",2.86243381739605e-36,274,3.21546732154156e-34
"328","hsa05020","Prion disease - Homo sapiens (human)",2.39280295902434e-35,260,2.01593649297801e-33
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",6.45499297578497e-35,292,4.35066526567907e-33
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",4.8309285600936e-29,202,2.71337154125257e-27
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",2.23672058345333e-28,187,1.07682119517682e-26
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",3.02636890072086e-26,439,1.27485789942866e-24
"257","hsa04714","Thermogenesis - Homo sapiens (human)",4.7488678419569e-25,180,1.77818718082164e-23
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.95056124183558e-22,348,6.57339138498591e-21
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",2.61847251148014e-19,149,8.0220476033528e-18
"302","hsa05131","Shigellosis - Homo sapiens (human)",1.1240875422293e-13,237,3.15681251442729e-12
"301","hsa05132","Salmonella infection - Homo sapiens (human)",4.4157604727493e-11,201,1.14470098408963e-09
"168","hsa04510","Focal adhesion - Homo sapiens (human)",1.81493294000746e-10,200,4.36880286273225e-09
"303","hsa05135","Yersinia infection - Homo sapiens (human)",2.82265048815989e-10,131,6.34155476339923e-09
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",5.58435750777409e-10,93,1.17620530007492e-08
"40","hsa00230","Purine metabolism - Homo sapiens (human)",8.45597756054125e-10,121,1.67627319876612e-08
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",1.2078314030103e-09,87,2.26132879341373e-08
"177","hsa04611","Platelet activation - Homo sapiens (human)",1.35146371652904e-07,110,2.39706985510677e-06
"173","hsa04814","Motor proteins - Homo sapiens (human)",1.47364224553179e-07,101,2.48308718372106e-06
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",3.4921017175493e-07,108,5.60399180387673e-06
"154","hsa04145","Phagosome - Homo sapiens (human)",9.59197133668691e-07,100,1.46931560930159e-05
"192","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)",1.12947930009995e-06,92,1.65493271362471e-05
"174","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)",2.70855230609764e-06,227,3.80325886314543e-05
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",2.91157195129833e-06,80,3.92479899035015e-05
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",8.13480531698457e-06,44,0.000105439591993223
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",9.52766294781057e-06,23,0.000118919348644895
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",1.38983900559923e-05,126,0.000167277051745336
"106","hsa03050","Proteasome - Homo sapiens (human)",1.68997662997482e-05,39,0.000196386939414315
"348","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)",1.77393911192424e-05,97,0.000199272493572823
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",4.16179108492958e-05,89,0.000452426966329441
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",5.01367010244336e-05,160,0.000527925167946969
"310","hsa05144","Malaria - Homo sapiens (human)",5.16959363271512e-05,39,0.000527925167946969
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",6.01980376806731e-05,75,0.000596668785246672
"274","hsa05216","Thyroid cancer - Homo sapiens (human)",0.000118892737033516,37,0.00111681865813539
"285","hsa05223","Non-small cell lung cancer - Homo sapiens (human)",0.000120495081731952,70,0.00111681865813539
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",0.000122618072258188,198,0.00111681865813539
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.000149279477350247,41,0.00132387325965877
"284","hsa05222","Small cell lung cancer - Homo sapiens (human)",0.000157957198712502,90,0.00135072451089103
"22","hsa00562","Inositol phosphate metabolism - Homo sapiens (human)",0.000160323384082022,73,0.00135072451089103
"260","hsa05206","MicroRNAs in cancer - Homo sapiens (human)",0.000169104353660532,126,0.00138995529716096
"167","hsa04218","Cellular senescence - Homo sapiens (human)",0.000173747779099729,128,0.00139411908468116
"161","hsa04114","Oocyte meiosis - Homo sapiens (human)",0.000184487063303775,119,0.00144586372868308
"339","hsa05414","Dilated cardiomyopathy - Homo sapiens (human)",0.000197939594666524,85,0.00151603735005951
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.000209762537053977,186,0.00154018025590312
"132","hsa04370","VEGF signaling pathway - Homo sapiens (human)",0.000211564362965684,56,0.00154018025590312
"208","hsa04921","Oxytocin signaling pathway - Homo sapiens (human)",0.000214802587618535,138,0.00154018025590312
"104","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)",0.000277126718373403,72,0.00194566050191327
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.000332218605793098,79,0.00220197136388437
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.00033537540218127,70,0.00220197136388437
"265","hsa05203","Viral carcinogenesis - Homo sapiens (human)",0.000342943489050084,120,0.00220197136388437
