"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"324","hsa05012","Parkinson disease - Homo sapiens (human)",1.99207289625656e-78,234,6.71328566038461e-76
"326","hsa05016","Huntington disease - Homo sapiens (human)",1.54032159009557e-77,274,2.59544187931103e-75
"328","hsa05020","Prion disease - Homo sapiens (human)",8.62799632178415e-77,260,9.69211586813753e-75
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",9.31705388558907e-73,292,7.84961789860879e-71
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",5.18991852121332e-57,125,3.49800508329778e-55
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",1.1685351006357e-48,439,6.5632721485705e-47
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",2.66723268722215e-43,348,1.28408202227695e-41
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",1.58242055778397e-34,202,6.66594659966497e-33
"106","hsa03050","Proteasome - Homo sapiens (human)",1.04613874995322e-31,39,3.91720843038039e-30
"257","hsa04714","Thermogenesis - Homo sapiens (human)",9.06617623141108e-31,180,3.05530138998554e-29
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",4.53414063045359e-29,149,1.38909581132987e-27
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",7.82301082676304e-29,187,2.19696220718262e-27
"154","hsa04145","Phagosome - Homo sapiens (human)",3.96887558969156e-15,100,1.02885467209697e-13
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",4.09034627329618e-12,111,9.84604781500581e-11
"173","hsa04814","Motor proteins - Homo sapiens (human)",2.25587268492356e-10,101,5.06819396546159e-09
"301","hsa05132","Salmonella infection - Homo sapiens (human)",5.97525411932125e-09,201,1.2518412699401e-07
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",6.31492628753165e-09,108,1.2518412699401e-07
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",8.65794192821876e-09,71,1.62095912767207e-07
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",3.87899857477252e-08,44,6.88011852472809e-07
"305","hsa05134","Legionellosis - Homo sapiens (human)",7.9266369878425e-07,47,1.28061909570498e-05
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",7.98011899400729e-07,80,1.28061909570498e-05
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",2.13147286394047e-06,55,3.26502888703608e-05
"321","hsa05332","Graft-versus-host disease - Homo sapiens (human)",9.16925085590525e-06,20,0.000134349458193046
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",9.97984825284949e-06,89,0.000140133702550428
"40","hsa00230","Purine metabolism - Homo sapiens (human)",1.28382188187422e-05,121,0.000173059189676645
"175","hsa04640","Hematopoietic cell lineage - Homo sapiens (human)",4.40818535576953e-05,69,0.000571368640343973
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",9.8499790993082e-05,34,0.00122942331720995
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.000227770184391115,41,0.00274137686213592
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",0.000247700020724393,160,0.00287844506841795
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",0.000300869429296169,170,0.00337976658909363
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.000345464474203762,4,0.0037555331550538
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.00038882990431814,186,0.00399517356601464
"310","hsa05144","Malaria - Homo sapiens (human)",0.000391218776494015,39,0.00399517356601464
"165","hsa04217","Necroptosis - Homo sapiens (human)",0.000410824578540852,105,0.00407199655789021
"291","hsa05164","Influenza A - Homo sapiens (human)",0.000428058914772083,127,0.00412159583651977
"182","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)",0.000810840459754408,49,0.00759036763714543
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",0.000867276691607533,29,0.00789924986680375
"155","hsa04142","Lysosome - Homo sapiens (human)",0.00109198570971834,63,0.00968418905723899
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",0.00147601261084331,20,0.0127542628167742
"185","hsa04612","Antigen processing and presentation - Homo sapiens (human)",0.00269294122546768,50,0.0226880298245652
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.00322262078673604,75,0.0264883708568304
"304","hsa05133","Pertussis - Homo sapiens (human)",0.0050749991761056,69,0.0400602798514063
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.00511154906115866,70,0.0400602798514063
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",0.00554301910948562,23,0.0424544872703785
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",0.00599953700230159,126,0.0449298659950141
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.00677713021522267,30,0.0496498452723921
"120","hsa03267","Virion - Adenovirus - Homo sapiens (human)",0.0102024871027846,2,0.0731540032689025
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.0104935053467054,24,0.0736731521216611
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",0.0108736021051099,93,0.0747837532535108
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.0132155261156126,19,0.0890726460192288
"184","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)",0.0147840029113071,119,0.0960919697463178
"20","hsa00640","Propanoate metabolism - Homo sapiens (human)",0.0148272475572953,32,0.0960919697463178
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.0152838340626969,8,0.0971821147005445
"164","hsa04216","Ferroptosis - Homo sapiens (human)",0.0155823937605786,28,0.0972456795799074
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.0191203488290862,144,0.117155591916401
"302","hsa05131","Shigellosis - Homo sapiens (human)",0.0207789910615353,237,0.125044999781025
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.0220359639823713,17,0.130282804597529
"303","hsa05135","Yersinia infection - Homo sapiens (human)",0.023435171091888,131,0.136098017765891
"101","hsa03060","Protein export - Homo sapiens (human)",0.0238272494011501,1,0.136098017765891
"159","hsa04137","Mitophagy - animal - Homo sapiens (human)",0.0257779120972455,52,0.144785939612862
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.0282544635360668,61,0.156094331338599
"92","hsa00983","Drug metabolism - other enzymes - Homo sapiens (human)",0.0407378529311409,70,0.22104759007849
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",0.0413234367209046,87,0.22104759007849
"131","hsa04392","Hippo signaling pathway - multiple species - Homo sapiens (human)",0.0484792594445456,5,0.255273600512686
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.0496301983365108,33,0.257298699805504
"229","hsa04979","Cholesterol metabolism - Homo sapiens (human)",0.050390843285351,24,0.257298699805504
"118","hsa03265","Virion - Ebolavirus and Lyssavirus - Homo sapiens (human)",0.0519379020980656,3,0.261239895627584
"81","hsa00785","Lipoic acid metabolism - Homo sapiens (human)",0.0566962488927948,3,0.280979939365762
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",0.0591199993547775,65,0.288745504095073
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.0692623729461336,79,0.3334488526121
"177","hsa04611","Platelet activation - Homo sapiens (human)",0.072270797814068,110,0.343031814976633
"309","hsa05146","Amoebiasis - Homo sapiens (human)",0.0812473675258357,98,0.380282817447314
"54","hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",0.0859511133932152,6,0.396788016623473
"290","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)",0.102189662563127,135,0.465377247078026
"21","hsa00650","Butanoate metabolism - Homo sapiens (human)",0.106752988866304,24,0.479676763305924
"96","hsa03010","Ribosome - Homo sapiens (human)",0.10908682833371,4,0.483713962479741
"336","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",0.127249107396718,126,0.549796570572652
"319","hsa05321","Inflammatory bowel disease - Homo sapiens (human)",0.12725261870821,45,0.549796570572652
"163","hsa04215","Apoptosis - multiple species - Homo sapiens (human)",0.131658129380992,29,0.561630248118917
"232","hsa04962","Vasopressin-regulated water reabsorption - Homo sapiens (human)",0.147004295062136,36,0.619255592949248
"179","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)",0.153169934822584,99,0.637171755820295
"162","hsa04210","Apoptosis - Homo sapiens (human)",0.15539017153987,131,0.637171755820295
"79","hsa00770","Pantothenate and CoA biosynthesis - Homo sapiens (human)",0.156929542234672,21,0.637171755820295
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.164133064842144,94,0.658486224426222
"335","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",0.171569383007934,198,0.673000314334187
"52","hsa00360","Phenylalanine metabolism - Homo sapiens (human)",0.173428680107476,16,0.673000314334187
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.1737419209112,5,0.673000314334187
