"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"328","hsa05020","Prion disease - Homo sapiens (human)",3.57521920951104e-65,260,1.20484887360522e-62
"324","hsa05012","Parkinson disease - Homo sapiens (human)",1.79653198893376e-64,234,3.02715640135339e-62
"326","hsa05016","Huntington disease - Homo sapiens (human)",1.90450464173267e-62,274,2.13939354754637e-60
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",8.20993957934191e-59,292,6.91687409559556e-57
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",2.12546832003476e-56,125,1.43256564770343e-54
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",4.77976573089508e-38,439,2.6846350855194e-36
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.08894202497714e-35,348,5.24247803453281e-34
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",2.77694269536011e-33,202,1.16978711042045e-31
"257","hsa04714","Thermogenesis - Homo sapiens (human)",3.46724126321369e-29,180,1.29828922855891e-27
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",9.38804957530042e-28,187,3.16377270687624e-26
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",1.33544307605866e-26,149,4.09131196937971e-25
"106","hsa03050","Proteasome - Homo sapiens (human)",3.7336167838449e-26,39,1.04852404679644e-24
"154","hsa04145","Phagosome - Homo sapiens (human)",1.79134500903928e-14,100,4.64371744650953e-13
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",3.16476125424313e-09,44,7.61803244771382e-08
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",1.15057146741716e-08,71,2.58495056346388e-07
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",3.44496711823474e-08,108,7.25596199278192e-07
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",4.04881836564772e-08,111,8.02618699543107e-07
"173","hsa04814","Motor proteins - Homo sapiens (human)",7.04591776251028e-08,101,1.3191523810922e-06
"305","hsa05134","Legionellosis - Homo sapiens (human)",9.08593347478225e-08,47,1.61155767421138e-06
"301","hsa05132","Salmonella infection - Homo sapiens (human)",8.95120937721075e-07,201,1.50827878006001e-05
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",1.97810798574791e-06,80,3.17439233903355e-05
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",5.72160558592556e-06,89,8.76445946571325e-05
"175","hsa04640","Hematopoietic cell lineage - Homo sapiens (human)",1.00571184277504e-05,69,0.000147358648267473
"182","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)",1.63841628715037e-05,49,0.000230060953654031
"321","hsa05332","Graft-versus-host disease - Homo sapiens (human)",4.90581244300838e-05,20,0.00066130351731753
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",6.7792148216002e-05,20,0.000871890515066092
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",6.98547296937225e-05,29,0.000871890515066092
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",9.09042247068474e-05,55,0.00109409727593599
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",9.73107256000766e-05,41,0.0011268370866381
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",0.000100311906822383,170,0.0011268370866381
"310","hsa05144","Malaria - Homo sapiens (human)",0.000135059170200597,39,0.00146822388250326
"291","hsa05164","Influenza A - Homo sapiens (human)",0.000199829898664825,127,0.00210445862031394
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",0.000304152345237435,23,0.00310604061651563
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",0.000317117112078773,160,0.00311817528198501
"155","hsa04142","Lysosome - Homo sapiens (human)",0.000323846097535535,63,0.00311817528198501
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",0.000354031455767218,34,0.00331412779426535
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.00057076629109389,4,0.00519860108374705
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",0.000937624839110712,126,0.00831525186263973
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.00133976469284682,144,0.0115769410638302
"165","hsa04217","Necroptosis - Homo sapiens (human)",0.00164653659891409,105,0.0137377083606086
"304","hsa05133","Pertussis - Homo sapiens (human)",0.00167135324268532,69,0.0137377083606086
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.00243592061985464,70,0.0195453630688337
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.00262850597577417,33,0.0206001514845557
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.00336363337131752,24,0.0257623737757729
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.00396746236241194,61,0.0297118848029516
"290","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)",0.00439353326879956,135,0.0321874067735968
"40","hsa00230","Purine metabolism - Homo sapiens (human)",0.00482304397130822,121,0.0345822514538483
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.00588875037782914,8,0.0413439349443421
"185","hsa04612","Antigen processing and presentation - Homo sapiens (human)",0.00644640582678558,50,0.0435114598316572
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.00645570620647733,186,0.0435114598316572
"96","hsa03010","Ribosome - Homo sapiens (human)",0.00681698356770477,4,0.0450455580846374
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.0098615107148671,32,0.0631640942457933
"308","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)",0.00993381897634138,75,0.0631640942457933
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.0109309889745339,19,0.0682174682299615
"179","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)",0.0159585815339667,99,0.0977825813990326
"303","hsa05135","Yersinia infection - Homo sapiens (human)",0.0191084193696101,131,0.114991737992118
"347","hsa04931","Insulin resistance - Homo sapiens (human)",0.0194802581983976,94,0.115172754611579
"184","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)",0.0199017195684588,119,0.115635853354666
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.0214749028935366,17,0.122661733476641
"178","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)",0.0239679515307489,93,0.134619994431039
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.02471162071673,30,0.136521576746525
"345","hsa04936","Alcoholic liver disease - Homo sapiens (human)",0.0254842695011665,134,0.138519335836985
"101","hsa03060","Protein export - Homo sapiens (human)",0.0259586325582492,1,0.138858082097301
"177","hsa04611","Platelet activation - Homo sapiens (human)",0.0410773798820059,110,0.216298078441188
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.0453763410879701,79,0.22902247702718
"81","hsa00785","Lipoic acid metabolism - Homo sapiens (human)",0.0457699270830041,3,0.22902247702718
