"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"328","hsa05020","Prion disease - Homo sapiens (human)",1.98782279333705e-69,260,6.69896281354585e-67
"326","hsa05016","Huntington disease - Homo sapiens (human)",2.68108814464983e-68,274,4.51763352373496e-66
"324","hsa05012","Parkinson disease - Homo sapiens (human)",1.84249165681312e-66,234,2.06973229448673e-64
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",1.32137150061341e-61,292,1.11325548926679e-59
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",2.40792550605342e-52,125,1.62294179108e-50
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",5.25093102055912e-42,439,2.94927292321404e-40
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",2.12967405437354e-40,348,1.02528593760555e-38
"106","hsa03050","Proteasome - Homo sapiens (human)",6.51560269878919e-30,39,2.74469763686495e-28
"257","hsa04714","Thermogenesis - Homo sapiens (human)",3.64602113586359e-29,180,1.36523235865114e-27
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",1.00683238594743e-27,149,3.39302514064283e-26
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",1.24523721884406e-27,202,3.81495402500408e-26
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",1.09171946054037e-25,187,3.0659121516842e-24
"154","hsa04145","Phagosome - Homo sapiens (human)",3.44273390134655e-11,100,8.92462557502913e-10
"173","hsa04814","Motor proteins - Homo sapiens (human)",1.04701127719343e-09,101,2.52030571724418e-08
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",4.8159331159786e-09,44,1.08197964005653e-07
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",7.23077730290045e-09,108,1.52298246942341e-07
"301","hsa05132","Salmonella infection - Homo sapiens (human)",2.0881459003413e-08,201,4.13944216714717e-07
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",2.46128375517648e-08,111,4.60807014163597e-07
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",5.48670004352379e-08,71,9.7316732350922e-07
"40","hsa00230","Purine metabolism - Homo sapiens (human)",1.97833490191786e-07,121,3.3334943097316e-06
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",5.85382963769281e-07,55,9.39400279953561e-06
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",1.10867018287962e-06,80,1.69828114377469e-05
