"","pathway.code","pathway.name","p.value","Annotated","adj_p.value"
"324","hsa05012","Parkinson disease - Homo sapiens (human)",9.67057441670663e-68,234,2.61722461197756e-65
"328","hsa05020","Prion disease - Homo sapiens (human)",1.55324902787985e-67,260,2.61722461197756e-65
"326","hsa05016","Huntington disease - Homo sapiens (human)",4.7525788554462e-66,274,5.33873024761789e-64
"325","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)",1.1500056473067e-62,292,9.68879757855897e-61
"23","hsa00190","Oxidative phosphorylation - Homo sapiens (human)",5.63274247377191e-56,125,3.79646842732227e-54
"323","hsa05010","Alzheimer disease - Homo sapiens (human)",1.41951152698629e-39,348,7.972923076573e-38
"329","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)",1.8108024176108e-38,439,8.7177202104977e-37
"346","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)",1.3521791084847e-31,149,5.6960544944918e-30
"257","hsa04714","Thermogenesis - Homo sapiens (human)",9.70483389057313e-31,180,3.63392113458127e-29
"106","hsa03050","Proteasome - Homo sapiens (human)",1.55081147967778e-29,39,5.22623468651411e-28
"264","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)",2.85597872980803e-28,202,8.74968029041187e-27
"340","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)",5.1813281931803e-27,187,1.4550896675848e-25
"154","hsa04145","Phagosome - Homo sapiens (human)",1.55935776444876e-12,100,4.04233512784024e-11
"40","hsa00230","Purine metabolism - Homo sapiens (human)",1.6916535689668e-09,121,4.07205180529865e-08
"244","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)",1.93175214268095e-09,108,4.34000314722321e-08
"245","hsa04721","Synaptic vesicle cycle - Homo sapiens (human)",5.45821847454825e-09,44,1.14963726620173e-07
"327","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)",7.63542685244207e-09,111,1.51361108780763e-07
"317","hsa05323","Rheumatoid arthritis - Homo sapiens (human)",3.14516271072011e-08,71,5.88844351951488e-07
"175","hsa04640","Hematopoietic cell lineage - Homo sapiens (human)",3.63936997461521e-08,69,6.45509306023856e-07
"41","hsa00240","Pyrimidine metabolism - Homo sapiens (human)",5.27803411767379e-08,55,8.89348748828034e-07
"173","hsa04814","Motor proteins - Homo sapiens (human)",5.9581258723896e-08,101,9.56137342378711e-07
"219","hsa04260","Cardiac muscle contraction - Homo sapiens (human)",2.87585466840938e-06,80,4.40528646933618e-05
"135","hsa04064","NF-kappa B signaling pathway - Homo sapiens (human)",3.0641289719034e-06,89,4.48961505883237e-05
"301","hsa05132","Salmonella infection - Homo sapiens (human)",3.53901668997979e-06,201,4.96936926884662e-05
"296","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)",3.98061706110664e-06,170,5.36587179837175e-05
"305","hsa05134","Legionellosis - Homo sapiens (human)",8.38186305400482e-06,47,0.000108641840353832
"78","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)",3.95286113783822e-05,34,0.000493375630907956
"103","hsa04130","SNARE interactions in vesicular transport - Homo sapiens (human)",0.000160754624288132,20,0.0019347967280393
"100","hsa03008","Ribosome biogenesis in eukaryotes - Homo sapiens (human)",0.000194102032729792,4,0.00225559948379103
"182","hsa04623","Cytosolic DNA-sensing pathway - Homo sapiens (human)",0.000256435354418379,49,0.00288062381463312
"10","hsa00020","Citrate cycle (TCA cycle) - Homo sapiens (human)",0.000325549047793487,29,0.00353903319698081
"298","hsa05110","Vibrio cholerae infection - Homo sapiens (human)",0.00047644211466639,41,0.00501753102008042
"321","hsa05332","Graft-versus-host disease - Homo sapiens (human)",0.000578058563988538,20,0.00590320412315568
"180","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)",0.000782239641758632,160,0.00775337527272527
"310","hsa05144","Malaria - Homo sapiens (human)",0.000848871007934706,39,0.00807169234710947
"155","hsa04142","Lysosome - Homo sapiens (human)",0.000862257936189736,63,0.00807169234710947
"291","hsa05164","Influenza A - Homo sapiens (human)",0.00108360618136355,127,0.0098696022464734
"252","hsa04380","Osteoclast differentiation - Homo sapiens (human)",0.0013804748452711,126,0.0122426321804306
"304","hsa05133","Pertussis - Homo sapiens (human)",0.00161681546076536,69,0.0139709438532802
"16","hsa00500","Starch and sucrose metabolism - Homo sapiens (human)",0.00187679484451254,32,0.0157321242036213
"236","hsa04966","Collecting duct acid secretion - Homo sapiens (human)",0.00191399730667203,23,0.0157321242036213
"107","hsa03018","RNA degradation - Homo sapiens (human)",0.00304238209791303,24,0.0244114944523022
"312","hsa05140","Leishmaniasis - Homo sapiens (human)",0.00352434344197481,61,0.0276210172080352
"299","hsa05120","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)",0.00463212209465129,70,0.0354778442249429
"165","hsa04217","Necroptosis - Homo sapiens (human)",0.00686507427206013,105,0.0514117784374281
"307","hsa05152","Tuberculosis - Homo sapiens (human)",0.0073395267033268,144,0.0537700108482855
"76","hsa00740","Riboflavin metabolism - Homo sapiens (human)",0.0110077255564462,8,0.0789277343089869
"151","hsa04512","ECM-receptor interaction - Homo sapiens (human)",0.0118480262832654,87,0.0831830178637593
"184","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)",0.0136870985508664,119,0.0941337186049383
"190","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)",0.0157853780407345,79,0.106393447994551
"185","hsa04612","Antigen processing and presentation - Homo sapiens (human)",0.016355247496612,50,0.108072909928593
"300","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)",0.0167933081464621,186,0.108833554718418
"189","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",0.0184463047765505,65,0.117290654899953
"343","hsa04940","Type I diabetes mellitus - Homo sapiens (human)",0.0192611915284554,17,0.120204102686842
"306","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)",0.0197030554355433,33,0.120725994214147
"101","hsa03060","Protein export - Homo sapiens (human)",0.0204636903090388,1,0.123147564895466
"303","hsa05135","Yersinia infection - Homo sapiens (human)",0.0320801903990852,131,0.185627136317418
"112","hsa03440","Homologous recombination - Homo sapiens (human)",0.0321174800332086,19,0.185627136317418
"89","hsa00524","Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",0.0324985194146222,5,0.185627136317418
"131","hsa04392","Hippo signaling pathway - multiple species - Homo sapiens (human)",0.0394260447535609,5,0.221442951365833
"290","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)",0.0525053233797226,135,0.290070393097812
"341","hsa05416","Viral myocarditis - Homo sapiens (human)",0.0572559522094478,30,0.311213804751353
